dates,I,confirmed_by_pop
UID,84017031,
iso2,US,
iso3,USA,
code3,840,
FIPS,17031.0,
Admin2,Cook,
Province_State,Illinois,
Country_Region,US,
Lat,41.84144849,
Long_,-87.81658794,
Combined_Key,"Cook, Illinois, US",
Population,5150233,
2022-01-18,1015651,19720.48643236141
2022-01-19,1021674,19837.432597709656
2022-01-20,1027891,19958.145582927995
2022-01-21,1043508,20261.374582470347
2022-01-22,1043508,20261.374582470347
2022-01-23,1043508,20261.374582470347
2022-01-24,1063411,20647.82311790554
2022-01-25,1065712,20692.500708220385
2022-01-26,1068855,20753.527073435318
2022-01-27,1071981,20814.22335649669
2022-01-28,1075346,20879.56020630523
2022-01-29,1075346,20879.56020630523
2022-01-30,1075346,20879.56020630523
2022-01-31,1080784,20985.1476622514
2022-02-01,1082395,21016.42780045097
2022-02-02,1084468,21056.678406588595
2022-02-03,1084468,21056.678406588595
2022-02-04,1089942,21162.96486003643
2022-02-05,1089942,21162.96486003643
2022-02-06,1089942,21162.96486003643
2022-02-07,1093945,21240.689498902284
2022-02-08,1095321,21267.406736743756
2022-02-09,1096346,21287.30874894398
2022-02-10,1097792,21315.385148594247
2022-02-11,1097792,21315.385148594247
2022-02-12,1097792,21315.385148594247
2022-02-13,1097792,21315.385148594247
2022-02-14,1102010,21397.28435587283
2022-02-15,1102713,21410.934223752596
2022-02-16,1103573,21427.632497403516
2022-02-17,1104210,21440.000869863557
2022-02-18,1105263,21460.4465467873
2022-02-19,1105263,21460.4465467873
2022-02-20,1105263,21460.4465467873
2022-02-21,1105263,21460.4465467873
2022-02-22,1107288,21499.76515625604
2022-02-23,1108068,21514.910102125476
2022-02-24,1108582,21524.890233121492
2022-02-25,1109348,21539.763346629174
2022-02-26,1109348,21539.763346629174
2022-02-27,1109348,21539.763346629174
2022-02-28,1111190,21575.52871879777
2022-03-01,1111943,21590.14941654096
2022-03-02,1112561,21602.1488736529
2022-03-03,1113031,21611.274674369102
2022-03-04,1113552,21621.390721545995
2022-03-05,1113552,21621.390721545995
2022-03-06,1113552,21621.390721545995
2022-03-07,1114552,21640.807318814506
2022-03-08,1114942,21648.379791749227
2022-03-09,1115700,21663.09757247876
2022-03-10,1116353,21675.776610495097
2022-03-11,1117364,21695.406790333564
2022-03-12,1117364,21695.406790333564
2022-03-13,1117364,21695.406790333564
2022-03-14,1118357,21714.687471421195
2022-03-15,1118987,21726.919927700357
2022-03-16,1119444,21735.79331265207
2022-03-17,1119976,21746.122942398917
2022-03-18,1120619,21758.60781444257
2022-03-19,1120619,21758.60781444257
2022-03-20,1120619,21758.60781444257
2022-03-21,1121743,21780.432069772378
2022-03-22,1122376,21792.722775843344
2022-03-23,1122841,21801.751493573203
2022-03-24,1123719,21818.799265974958
2022-03-25,1124384,21831.711303158518
2022-03-26,1124384,21831.711303158518
2022-03-27,1124384,21831.711303158518
2022-03-28,1125678,21856.83638002397
2022-03-29,1126435,21871.534744156234
2022-03-30,1126979,21882.097373070304
2022-03-31,1127765,21897.358818523357
2022-04-01,1128478,21911.202852375805
2022-04-02,1128478,21911.202852375805
2022-04-03,1128478,21911.202852375805
2022-04-04,1130052,21941.764576476442
2022-04-05,1130951,21959.220097420835
2022-04-06,1132072,21980.986102958836
2022-04-07,1132875,21996.57763056545
2022-04-08,1134146,22021.25612569373
2022-04-09,1134146,22021.25612569373
2022-04-10,1134146,22021.25612569373
2022-04-11,1136504,22067.040462052883
2022-04-12,1137242,22081.369910837042
2022-04-13,1138244,22100.825341300093
2022-04-14,1139911,22133.192808946704
2022-04-15,1140977,22153.890901634935
2022-04-16,1140977,22153.890901634935
2022-04-17,1140977,22153.890901634935
2022-04-18,1143915,22210.936864409825
2022-04-19,1144935,22230.741793623707
2022-04-20,1146864,22268.196409754666
2022-04-21,1148513,22300.214378650442
2022-04-22,1150204,22333.047844631496
2022-04-23,1150204,22333.047844631496
2022-04-24,1150204,22333.047844631496
2022-04-25,1154229,22411.199648637255
2022-04-26,1155180,22429.66483263961
2022-04-27,1156672,22458.63439576423
2022-04-28,1158806,22500.069414335234
2022-04-29,1161686,22555.98921446855
2022-04-30,1161686,22555.98921446855
2022-05-01,1161686,22555.98921446855
2022-05-02,1165715,22634.218684863383
2022-05-03,1167319,22665.362906882077
2022-05-04,1170027,22717.94305228521
2022-05-05,1171884,22753.999673412833
2022-05-06,1175544,22825.064419415587
2022-05-07,1175544,22825.064419415587
2022-05-08,1175544,22825.064419415587
2022-05-09,1182472,22959.58260529184
2022-05-10,1184612,23001.134123446453
2022-05-11,1187428,23055.81126135458
2022-05-12,1189960,23104.974085638456
2022-05-13,1193914,23181.747311238152
2022-05-14,1193914,23181.747311238152
2022-05-15,1193914,23181.747311238152
2022-05-16,1201896,23336.730590635412
2022-05-17,1204083,23379.19468886165
2022-05-18,1206347,23423.153865077562
2022-05-19,1209972,23493.539030175918
2022-05-20,1211998,23532.877056241923
2022-05-21,1211998,23532.877056241923
2022-05-22,1211998,23532.877056241923
2022-05-23,1218924,23667.356408923635
2022-05-24,1220532,23698.5782973314
2022-05-25,1223022,23746.92562453
2022-05-26,1225922,23803.233756608683
2022-05-27,1228299,23849.387008315935
