dates,I,confirmed_by_pop
UID,84036109,
iso2,US,
iso3,USA,
code3,840,
FIPS,36109.0,
Admin2,Tompkins,
Province_State,New York,
Country_Region,US,
Lat,42.44945765,
Long_,-76.47229843,
Combined_Key,"Tompkins, New York, US",
Population,102180,
2021-05-12,4216,4126.0520649833625
2021-05-13,4221,4130.945390487375
2021-05-14,4230,4139.753376394598
2021-05-15,4241,4150.518692503425
2021-05-16,4250,4159.326678410648
2021-05-17,4256,4165.198669015463
2021-05-18,4256,4165.198669015463
2021-05-19,4274,4182.814640829908
2021-05-20,4283,4191.62262673713
2021-05-21,4289,4197.494617341946
2021-05-22,4294,4202.387942845958
2021-05-23,4299,4207.281268349971
2021-05-24,4300,4208.259933450773
2021-05-25,4300,4208.259933450773
2021-05-26,4303,4211.195928753181
2021-05-27,4306,4214.131924055589
2021-05-28,4307,4215.11058915639
2021-05-29,4310,4218.046584458798
2021-05-30,4318,4225.8759052652185
2021-05-31,4322,4229.790565668428
2021-06-01,4323,4230.7692307692305
2021-06-02,4325,4232.726560970836
2021-06-03,4331,4238.598551575651
2021-06-04,4334,4241.534546878058
2021-06-05,4336,4243.491877079663
2021-06-06,4338,4245.449207281268
2021-06-07,4341,4248.385202583676
2021-06-08,4341,4248.385202583676
2021-06-09,4344,4251.321197886084
2021-06-10,4344,4251.321197886084
2021-06-11,4344,4251.321197886084
2021-06-12,4346,4253.278528087689
2021-06-13,4346,4253.278528087689
2021-06-14,4346,4253.278528087689
2021-06-15,4346,4253.278528087689
2021-06-16,4346,4253.278528087689
2021-06-17,4349,4256.214523390096
2021-06-18,4350,4257.193188490898
2021-06-19,4350,4257.193188490898
2021-06-20,4350,4257.193188490898
2021-06-21,4351,4258.171853591701
2021-06-22,4352,4259.150518692503
2021-06-23,4353,4260.129183793306
2021-06-24,4356,4263.065179095714
2021-06-25,4357,4264.043844196516
2021-06-26,4357,4264.043844196516
2021-06-27,4358,4265.022509297319
2021-06-28,4358,4265.022509297319
2021-06-29,4358,4265.022509297319
2021-06-30,4358,4265.022509297319
2021-07-01,4359,4266.001174398121
2021-07-02,4360,4266.979839498924
2021-07-03,4361,4267.9585045997255
2021-07-04,4361,4267.9585045997255
2021-07-05,4364,4270.894499902133
2021-07-06,4365,4271.873165002936
2021-07-07,4365,4271.873165002936
2021-07-08,4365,4271.873165002936
2021-07-09,4366,4272.851830103738
2021-07-10,4368,4274.8091603053435
2021-07-11,4368,4274.8091603053435
2021-07-12,4369,4275.787825406146
2021-07-13,4370,4276.766490506949
2021-07-14,4372,4278.723820708554
2021-07-15,4373,4279.702485809356
2021-07-16,4375,4281.659816010961
2021-07-17,4377,4283.617146212566
2021-07-18,4377,4283.617146212566
