dates,I,confirmed_by_pop
UID,84004013,
iso2,US,
iso3,USA,
code3,840,
FIPS,4013.0,
Admin2,Maricopa,
Province_State,Arizona,
Country_Region,US,
Lat,33.34835867,
Long_,-112.4918154,
Combined_Key,"Maricopa, Arizona, US",
Population,4485414,
2021-12-12,828549,18472.074149677155
2021-12-13,830216,18509.239057977702
2021-12-14,831365,18534.8554224872
2021-12-15,833090,18573.31341098057
2021-12-16,834891,18613.465780416256
2021-12-17,837314,18667.48532019564
2021-12-18,839480,18715.775177051662
2021-12-19,841448,18759.65072566323
2021-12-20,842993,18794.095706661636
2021-12-21,844498,18827.64890821672
2021-12-22,846298,18867.778983166325
2021-12-23,848132,18908.667070642754
2021-12-24,850653,18964.871470058282
2021-12-25,853296,19023.79579677595
2021-12-26,853298,19023.840385748117
2021-12-27,859062,19152.345803531178
2021-12-28,859062,19152.345803531178
2021-12-29,860428,19182.800071520713
2021-12-30,862457,19228.03558378335
2021-12-31,870996,19418.408200447047
2022-01-01,877142,19555.43011191386
2022-01-02,877144,19555.47470088603
2022-01-03,887308,19782.07585743479
2022-01-04,892504,19897.918007122644
2022-01-05,897529,20009.947799690286
2022-01-06,904822,20172.541486694427
2022-01-07,914958,20398.51839763286
2022-01-08,926432,20654.325330950498
2022-01-09,937211,20894.637596440374
2022-01-10,947357,21120.837452239637
2022-01-11,957760,21352.76699096226
2022-01-12,969741,21619.87722872404
2022-01-13,982065,21894.634475212322
2022-01-14,995019,22183.437247932965
2022-01-15,995019,22183.437247932965
2022-01-16,997207,22232.21758348282
2022-01-17,1031971,23007.263097676157
2022-01-18,1047617,23356.08262693254
2022-01-19,1060695,23647.649915927494
2022-01-20,1071176,23881.3184245646
2022-01-21,1082411,24131.796975708374
2022-01-22,1099621,24515.48508119875
2022-01-23,1113529,24825.55679364268
2022-01-24,1122599,25027.76778241652
2022-01-25,1131309,25221.95275620043
2022-01-26,1142432,25469.934324902897
2022-01-27,1150653,25653.21729499217
2022-01-28,1159574,25852.10640533962
2022-01-29,1168101,26042.211488170324
2022-01-30,1176820,26236.597112328986
2022-01-31,1183959,26395.757448476328
2022-02-01,1188443,26495.725924073005
2022-02-02,1193786,26614.845363215078
2022-02-03,1198179,26712.785040578194
2022-02-04,1203219,26825.149250437084
2022-02-05,1207881,26929.086144556557
2022-02-06,1211770,27015.789400933783
2022-02-07,1214267,27071.458732683317
2022-02-08,1216724,27126.236284989525
2022-02-09,1219818,27195.215424930677
2022-02-10,1219818,27195.215424930677
2022-02-11,1225561,27323.252658505993
2022-02-12,1227972,27377.00466445238
2022-02-13,1230503,27433.432008728738
2022-02-14,1232073,27468.434351879223
2022-02-15,1232073,27468.434351879223
2022-02-16,1234151,27514.762293959935
2022-02-17,1235746,27550.321999262498
2022-02-18,1237579,27591.187792252844
2022-02-19,1237579,27591.187792252844
2022-02-20,1240505,27656.421458532033
2022-02-21,1240498,27656.26539712945
2022-02-22,1242071,27691.33462373819
2022-02-23,1242703,27705.424738942715
2022-02-24,1243994,27734.206920476016
2022-02-25,1245088,27758.59708825094
2022-02-26,1246178,27782.898078081533
2022-02-27,1246178,27782.898078081533
2022-02-28,1246178,27782.898078081533
2022-03-01,1246178,27782.898078081533
2022-03-02,1246178,27782.898078081533
2022-03-03,1248818,27841.75552134095
2022-03-04,1248818,27841.75552134095
2022-03-05,1248818,27841.75552134095
2022-03-06,1248818,27841.75552134095
2022-03-07,1248818,27841.75552134095
2022-03-08,1248818,27841.75552134095
2022-03-09,1248818,27841.75552134095
2022-03-10,1253285,27941.344990674217
2022-03-11,1253285,27941.344990674217
2022-03-12,1253285,27941.344990674217
2022-03-13,1253285,27941.344990674217
2022-03-14,1253285,27941.344990674217
2022-03-15,1253285,27941.344990674217
2022-03-16,1253285,27941.344990674217
2022-03-17,1256653,28016.43281980214
2022-03-18,1256653,28016.43281980214
2022-03-19,1256653,28016.43281980214
2022-03-20,1256653,28016.43281980214
2022-03-21,1256653,28016.43281980214
2022-03-22,1256653,28016.43281980214
2022-03-23,1256653,28016.43281980214
2022-03-24,1260012,28091.31999855532
2022-03-25,1260012,28091.31999855532
2022-03-26,1260012,28091.31999855532
2022-03-27,1260012,28091.31999855532
2022-03-28,1260012,28091.31999855532
2022-03-29,1260012,28091.31999855532
2022-03-30,1260012,28091.31999855532
2022-03-31,1268293,28275.940637809577
2022-04-01,1268293,28275.940637809577
2022-04-02,1268293,28275.940637809577
2022-04-03,1268293,28275.940637809577
2022-04-04,1268293,28275.940637809577
2022-04-05,1268293,28275.940637809577
2022-04-06,1268293,28275.940637809577
2022-04-07,1272999,28380.858489316706
2022-04-08,1272999,28380.858489316706
2022-04-09,1272999,28380.858489316706
2022-04-10,1272999,28380.858489316706
2022-04-11,1272999,28380.858489316706
2022-04-12,1272999,28380.858489316706
2022-04-13,1273651,28395.394494242893
2022-04-14,1273651,28395.394494242893
2022-04-15,1273651,28395.394494242893
2022-04-16,1273651,28395.394494242893
2022-04-17,1273651,28395.394494242893
2022-04-18,1273651,28395.394494242893
2022-04-19,1273651,28395.394494242893
2022-04-20,1275525,28437.174361162648
2022-04-21,1275525,28437.174361162648
2022-04-22,1275525,28437.174361162648
2022-04-23,1275525,28437.174361162648
2022-04-24,1275525,28437.174361162648
2022-04-25,1275525,28437.174361162648
2022-04-26,1275525,28437.174361162648
2022-04-27,1277230,28475.186459934357
2022-04-28,1277230,28475.186459934357
2022-04-29,1277230,28475.186459934357
2022-04-30,1277230,28475.186459934357
2022-05-01,1277230,28475.186459934357
2022-05-02,1277230,28475.186459934357
2022-05-03,1277230,28475.186459934357
2022-05-04,1279872,28534.08849216594
2022-05-05,1279872,28534.08849216594
2022-05-06,1279872,28534.08849216594
2022-05-07,1279872,28534.08849216594
2022-05-08,1279872,28534.08849216594
2022-05-09,1279872,28534.08849216594
2022-05-10,1279872,28534.08849216594
2022-05-11,1283590,28616.979391422956
2022-05-12,1283590,28616.979391422956
2022-05-13,1283590,28616.979391422956
2022-05-14,1283590,28616.979391422956
2022-05-15,1283590,28616.979391422956
2022-05-16,1283590,28616.979391422956
2022-05-17,1283590,28616.979391422956
2022-05-18,1288395,28724.104397052313
2022-05-19,1288395,28724.104397052313
2022-05-20,1288395,28724.104397052313
2022-05-21,1288395,28724.104397052313
2022-05-22,1288395,28724.104397052313
2022-05-23,1288395,28724.104397052313
2022-05-24,1288395,28724.104397052313
2022-05-25,1296530,28905.470041338434
2022-05-26,1296530,28905.470041338434
2022-05-27,1296530,28905.470041338434
2022-05-28,1296530,28905.470041338434
2022-05-29,1296530,28905.470041338434
2022-05-30,1296530,28905.470041338434
2022-05-31,1296530,28905.470041338434
2022-06-01,1305383,29102.843126632237
2022-06-02,1305383,29102.843126632237
2022-06-03,1305383,29102.843126632237
2022-06-04,1305383,29102.843126632237
2022-06-05,1305383,29102.843126632237
2022-06-06,1305383,29102.843126632237
2022-06-07,1305383,29102.843126632237
2022-06-08,1314887,29314.72992236614
2022-06-09,1314887,29314.72992236614
2022-06-10,1314887,29314.72992236614
2022-06-11,1314887,29314.72992236614
2022-06-12,1314887,29314.72992236614
2022-06-13,1314887,29314.72992236614
2022-06-14,1314887,29314.72992236614
2022-06-15,1325432,29549.825278112567
2022-06-16,1325432,29549.825278112567
2022-06-17,1325432,29549.825278112567
2022-06-18,1325432,29549.825278112567
2022-06-19,1325432,29549.825278112567
2022-06-20,1325432,29549.825278112567
2022-06-21,1325432,29549.825278112567
2022-06-22,1334889,29760.664233000567
2022-06-23,1334889,29760.664233000567
2022-06-24,1334889,29760.664233000567
2022-06-25,1334889,29760.664233000567
2022-06-26,1334889,29760.664233000567
2022-06-27,1334889,29760.664233000567
2022-06-28,1334889,29760.664233000567
2022-06-29,1345286,29992.46000480669
2022-06-30,1345286,29992.46000480669
2022-07-01,1345286,29992.46000480669
2022-07-02,1345286,29992.46000480669
2022-07-03,1345286,29992.46000480669
2022-07-04,1345286,29992.46000480669
2022-07-05,1345286,29992.46000480669
2022-07-06,1355204,30213.576717779004
2022-07-07,1355204,30213.576717779004
2022-07-08,1355204,30213.576717779004
2022-07-09,1355204,30213.576717779004
2022-07-10,1355204,30213.576717779004
2022-07-11,1355204,30213.576717779004
2022-07-12,1355204,30213.576717779004
2022-07-13,1364256,30415.386405803343
2022-07-14,1364256,30415.386405803343
2022-07-15,1364256,30415.386405803343
2022-07-16,1364256,30415.386405803343
2022-07-17,1364256,30415.386405803343
2022-07-18,1364256,30415.386405803343
2022-07-19,1364256,30415.386405803343
2022-07-20,1374075,30634.29596465343
2022-07-21,1374075,30634.29596465343
2022-07-22,1374075,30634.29596465343
