dates,I,confirmed_by_pop
2022-04-10,168,22611.036339165545
2022-04-11,168,22611.036339165545
2022-04-12,168,22611.036339165545
2022-04-13,168,22611.036339165545
2022-04-14,168,22611.036339165545
2022-04-15,168,22611.036339165545
2022-04-16,168,22611.036339165545
2022-04-17,168,22611.036339165545
2022-04-18,168,22611.036339165545
2022-04-19,168,22611.036339165545
2022-04-20,168,22611.036339165545
2022-04-21,168,22611.036339165545
2022-04-22,168,22611.036339165545
2022-04-23,168,22611.036339165545
2022-04-24,168,22611.036339165545
2022-04-25,168,22611.036339165545
2022-04-26,169,22745.62584118439
2022-04-27,169,22745.62584118439
2022-04-28,169,22745.62584118439
2022-04-29,169,22745.62584118439
2022-04-30,169,22745.62584118439
2022-05-01,169,22745.62584118439
2022-05-02,169,22745.62584118439
2022-05-03,169,22745.62584118439
2022-05-04,169,22745.62584118439
2022-05-05,169,22745.62584118439
2022-05-06,169,22745.62584118439
2022-05-07,169,22745.62584118439
2022-05-08,169,22745.62584118439
2022-05-09,169,22745.62584118439
2022-05-10,169,22745.62584118439
2022-05-11,169,22745.62584118439
2022-05-12,169,22745.62584118439
2022-05-13,169,22745.62584118439
2022-05-14,169,22745.62584118439
2022-05-15,169,22745.62584118439
2022-05-16,169,22745.62584118439
2022-05-17,169,22745.62584118439
2022-05-18,169,22745.62584118439
2022-05-19,169,22745.62584118439
2022-05-20,169,22745.62584118439
2022-05-21,169,22745.62584118439
2022-05-22,169,22745.62584118439
2022-05-23,169,22745.62584118439
2022-05-24,169,22745.62584118439
2022-05-25,169,22745.62584118439
2022-05-26,169,22745.62584118439
2022-05-27,169,22745.62584118439
2022-05-28,169,22745.62584118439
2022-05-29,169,22745.62584118439
2022-05-30,169,22745.62584118439
2022-05-31,169,22745.62584118439
2022-06-01,169,22745.62584118439
2022-06-02,169,22745.62584118439
2022-06-03,169,22745.62584118439
2022-06-04,170,22880.215343203232
2022-06-05,170,22880.215343203232
2022-06-06,170,22880.215343203232
2022-06-07,170,22880.215343203232
2022-06-08,170,22880.215343203232
2022-06-09,170,22880.215343203232
2022-06-10,170,22880.215343203232
