dates,I,confirmed_by_pop
UID,84053033,
iso2,US,
iso3,USA,
code3,840,
FIPS,53033.0,
Admin2,King,
Province_State,Washington,
Country_Region,US,
Lat,47.49137892,
Long_,-121.8346131,
Combined_Key,"King, Washington, US",
Population,2252782,
2021-06-25,112265,4983.39386589559
2021-06-26,112339,4986.678693277911
2021-06-27,112339,4986.678693277911
2021-06-28,112453,4991.739103029055
2021-06-29,112482,4993.026400246451
2021-06-30,112529,4995.112709529817
2021-07-01,112631,4999.640444570314
2021-07-02,112712,5003.235998867179
2021-07-03,112712,5003.235998867179
2021-07-04,112712,5003.235998867179
2021-07-05,112712,5003.235998867179
2021-07-06,112963,5014.377778231537
2021-07-07,113054,5018.417228120608
2021-07-08,113157,5022.989352720326
2021-07-09,113251,5027.161971287058
2021-07-10,113251,5027.161971287058
2021-07-11,113251,5027.161971287058
2021-07-12,113621,5043.586108198663
2021-07-13,113725,5048.2026223576
2021-07-14,113896,5055.793236984316
2021-07-15,114042,5062.274112630516
2021-07-16,114215,5069.953506375672
2021-07-17,114215,5069.953506375672
2021-07-18,114215,5069.953506375672
2021-07-19,114637,5088.685900366747
2021-07-20,114683,5090.727820090892
2021-07-21,114922,5101.336924744604
2021-07-22,115189,5113.188937056493
2021-07-23,115189,5113.188937056493
2021-07-24,115416,5123.265366999559
2021-07-25,115416,5123.265366999559
2021-07-26,116154,5156.024861704328
2021-07-27,116313,5163.082801620397
2021-07-28,116569,5174.446528780859
2021-07-29,116760,5182.924934591984
2021-07-30,116796,5184.522958723925
2021-07-31,116796,5184.522958723925
2021-08-01,116796,5184.522958723925
2021-08-02,117388,5210.801577782493
2021-08-03,118704,5269.218237716743
2021-08-04,119301,5295.718804571415
2021-08-05,119960,5324.97152409776
2021-08-06,120484,5348.231653129331
2021-08-07,120484,5348.231653129331
2021-08-08,120484,5348.231653129331
2021-08-09,122128,5421.208088487923
2021-08-10,122157,5422.495385705319
2021-08-11,123285,5472.566808506105
2021-08-12,124126,5509.898427810592
2021-08-13,124891,5543.856440614316
2021-08-14,124891,5543.856440614316
2021-08-15,124891,5543.856440614316
2021-08-16,126574,5618.56406878251
2021-08-17,126887,5632.458000818543
2021-08-18,127572,5662.864848884624
2021-08-19,128433,5701.0842593735215
2021-08-20,129109,5731.091601406616
2021-08-21,129109,5731.091601406616
2021-08-22,129109,5731.091601406616
2021-08-23,130870,5809.261615194014
2021-08-24,131281,5827.505724033662
2021-08-25,131876,5853.9175117698915
2021-08-26,132643,5887.964303692057
2021-08-27,133391,5921.167693989032
2021-08-28,133391,5921.167693989032
2021-08-29,133391,5921.167693989032
2021-08-30,135058,5995.165089209697
2021-08-31,135541,6016.6052463132255
2021-09-01,136242,6047.722327326834
2021-09-02,137039,6083.100806025616
2021-09-03,137712,6112.97497938105
2021-09-04,137712,6112.97497938105
2021-09-05,137712,6112.97497938105
2021-09-06,137712,6112.97497938105
2021-09-07,139600,6196.782467189458
2021-09-08,140120,6219.865037984146
2021-09-09,140805,6250.2718860502255
2021-09-10,141455,6279.125099543587
2021-09-11,141455,6279.125099543587
2021-09-12,141455,6279.125099543587
2021-09-13,143248,6358.715579226041
2021-09-14,143546,6371.943667873767
2021-09-15,144231,6402.350515939846
2021-09-16,144716,6423.879452161816
2021-09-17,145409,6454.64141670166
2021-09-18,145409,6454.64141670166
2021-09-19,145409,6454.64141670166
2021-09-20,146735,6513.501972228116
