dates,I,deaths_by_pop
UID,84005007,
iso2,US,
iso3,USA,
code3,840,
FIPS,5007.0,
Admin2,Benton,
Province_State,Arkansas,
Country_Region,US,
Lat,36.33644656,
Long_,-94.25680817,
Combined_Key,"Benton, Arkansas, US",
Population,279141,
2021-07-25,432,154.76049738304297
2021-07-26,432,154.76049738304297
2021-07-27,435,155.8352230593141
2021-07-28,435,155.8352230593141
2021-07-29,436,156.19346495140448
2021-07-30,437,156.55170684349486
2021-07-31,438,156.90994873558523
2021-08-01,439,157.2681906276756
2021-08-02,440,157.62643251976598
2021-08-03,440,157.62643251976598
2021-08-04,440,157.62643251976598
2021-08-05,443,158.70115819603714
2021-08-06,447,160.13412576439865
2021-08-07,449,160.8506095485794
2021-08-08,449,160.8506095485794
2021-08-09,450,161.20885144066978
2021-08-10,455,163.00006090112166
2021-08-11,457,163.7165446853024
2021-08-12,460,164.79127036157354
2021-08-13,462,165.5077541457543
2021-08-14,466,166.9407217141158
2021-08-15,468,167.65720549829655
2021-08-16,472,169.09017306665808
2021-08-17,474,169.80665685083883
2021-08-18,474,169.80665685083883
2021-08-19,475,170.1648987429292
2021-08-20,475,170.1648987429292
2021-08-21,478,171.23962441920034
2021-08-22,485,173.74731766383297
2021-08-23,489,175.18028523219448
2021-08-24,490,175.53852712428485
2021-08-25,495,177.32973658473674
2021-08-26,498,178.40446226100786
2021-08-27,501,179.47918793727902
2021-08-28,501,179.47918793727902
2021-08-29,504,180.55391361355015
2021-08-30,506,181.2703973977309
2021-08-31,511,183.06160685818278
2021-09-01,517,185.21105821072504
2021-09-02,519,185.9275419949058
2021-09-03,520,186.28578388699617
2021-09-04,522,187.00226767117692
2021-09-05,525,188.07699334744805
2021-09-06,527,188.7934771316288
2021-09-07,529,189.5099609158096
2021-09-08,534,191.30117037626147
2021-09-09,535,191.65941226835184
2021-09-10,539,193.09237983671335
2021-09-11,539,193.09237983671335
2021-09-12,542,194.16710551298448
2021-09-13,547,195.95831497343636
2021-09-14,550,197.0330406497075
2021-09-15,552,197.74952443388824
2021-09-16,559,200.2572176785209
2021-09-17,560,200.61545957061128
2021-09-18,561,200.97370146270165
2021-09-19,562,201.33194335479203
2021-09-20,562,201.33194335479203
2021-09-21,562,201.33194335479203
2021-09-22,565,202.40666903106316
2021-09-23,566,202.76491092315354
2021-09-24,567,203.1231528152439
2021-09-25,567,203.1231528152439
2021-09-26,568,203.4813947073343
2021-09-27,571,204.55612038360542
2021-09-28,571,204.55612038360542
2021-09-29,572,204.9143622756958
2021-09-30,575,205.98908795196692
2021-10-01,575,205.98908795196692
2021-10-02,577,206.70557173614768
2021-10-03,580,207.7802974124188
2021-10-04,580,207.7802974124188
2021-10-05,580,207.7802974124188
2021-10-06,581,208.13853930450918
2021-10-07,582,208.49678119659956
2021-10-08,582,208.49678119659956
2021-10-09,582,208.49678119659956
2021-10-10,585,209.5715068728707
2021-10-11,586,209.9297487649611
2021-10-12,588,210.64623254914184
2021-10-13,589,211.00447444123222
2021-10-14,590,211.3627163333226
2021-10-15,591,211.72095822541297
2021-10-16,592,212.07920011750335
2021-10-17,592,212.07920011750335
2021-10-18,592,212.07920011750335
2021-10-19,593,212.43744200959372
2021-10-20,594,212.7956839016841
2021-10-21,595,213.15392579377448
2021-10-22,598,214.2286514700456
2021-10-23,598,214.2286514700456
2021-10-24,600,214.94513525422636
2021-10-25,601,215.30337714631673
2021-10-26,601,215.30337714631673
2021-10-27,602,215.6616190384071
2021-10-28,603,216.0198609304975
2021-10-29,603,216.0198609304975
2021-10-30,603,216.0198609304975
2021-10-31,605,216.73634471467824
