dates,,R_gallax,,R_McMullen,,R_Robertson,,R_King,,R_SantaCruz,,R_Kauai
14/04/2022,833,1.00122234,,1.001863759,,1.005591735,,1.011376535,,1.008271689,,1.014611753
15/04/2022,834,1.001283338,,1.001854783,,1.005577004,,1.011469928,,1.00838002,,1.014910722
16/04/2022,835,1.001349429,,1.001849286,,1.005564889,,1.011557075,,1.008486083,,1.015202858
17/04/2022,836,1.001420104,,1.00184709,,1.005555285,,1.011638173,,1.008589863,,1.015487333
18/04/2022,837,1.001493902,,1.001848007,,1.005548092,,1.011713466,,1.008691347,,1.01576333
19/04/2022,838,1.001568468,,1.001851846,,1.005543211,,1.011783224,,1.008790526,,1.016030041
20/04/2022,839,1.001641017,,1.00185842,,1.005540544,,1.011847723,,1.008887393,,1.016286669
21/04/2022,840,1.001708862,,1.001867552,,1.00553999,,1.011907219,,1.008981938,,1.016532429
22/04/2022,841,1.001769864,,1.001879074,,1.005541447,,1.011961927,,1.009074146,,1.016766562
23/04/2022,842,1.001822805,,1.001892832,,1.005544811,,1.012012027,,1.009163987,,1.016988326
24/04/2022,843,1.001867731,,1.001908683,,1.005549972,,1.012057676,,1.009251405,,1.017197
25/04/2022,844,1.001906105,,1.001926497,,1.005556817,,1.012099007,,1.009336305,,1.017391892
26/04/2022,845,1.001940694,,1.001946151,,1.005565229,,1.012136133,,1.009418546,,1.017572348
27/04/2022,846,1.001975197,,1.001967529,,1.005575084,,1.012169137,,1.00949794,,1.017737767
28/04/2022,847,1.002013604,,1.001990514,,1.005586253,,1.012198092,,1.009574262,,1.017887614
29/04/2022,848,1.002059423,,1.002014994,,1.005598601,,1.012223057,,1.009647261,,1.01802144
30/04/2022,849,1.002114721,,1.002040854,,1.005611989,,1.012244073,,1.009716681,,1.018138884
01/05/2022,850,1.00217949,,1.002067981,,1.005626271,,1.012261159,,1.009782279,,1.018239675
02/05/2022,851,1.002251971,,1.002096265,,1.005641298,,1.012274295,,1.009843852,,1.018323634
03/05/2022,852,1.002329092,,1.002125602,,1.005656914,,1.012283424,,1.009901258,,1.01839067
04/05/2022,853,1.002407002,,1.002155893,,1.005672961,,1.012288466,,1.009954417,,1.018440777
05/05/2022,854,1.002481796,,1.002187045,,1.00568928,,1.012289335,,1.010003307,,1.018474033
06/05/2022,855,1.002550396,,1.002218973,,1.00570571,,1.012285956,,1.010047957,,1.018490592
07/05/2022,856,1.00261131,,1.002251596,,1.005722093,,1.012278269,,1.010088442,,1.018490672
08/05/2022,857,1.002664962,,1.002284839,,1.005738278,,1.012266235,,1.010124886,,1.018474549
09/05/2022,858,1.002713581,,1.00231863,,1.005754125,,1.012249851,,1.010157451,,1.018442548
10/05/2022,859,1.002760707,,1.0023529,,1.005769505,,1.012229152,,1.010186337,,1.018395035
11/05/2022,860,1.002810522,,1.002387578,,1.005784308,,1.012204208,,1.01021178,,1.018332416
12/05/2022,861,1.00286724,,1.002422595,,1.005798444,,1.012175113,,1.010234049,,1.018255127
13/05/2022,862,1.002934548,,1.00245788,,1.005811841,,1.012141987,,1.010253443,,1.018163631
14/05/2022,863,1.003015339,,1.002493359,,1.005824447,,1.012104967,,1.010270279,,1.018058419
15/05/2022,864,1.003111687,,1.002528959,,1.005836227,,1.012064199,,1.010284887,,1.01794001
16/05/2022,865,1.0032249,,1.002564604,,1.005847158,,1.01201982,,1.0102976,,1.017808953
17/05/2022,866,1.003355631,,1.002600219,,1.005857232,,1.011971944,,1.010308746,,1.017665823
18/05/2022,867,1.003503784,,1.00263573,,1.005866452,,1.011920651,,1.010318639,,1.017511211
19/05/2022,868,1.003667849,,1.002671063,,1.005874834,,1.011865972,,1.01032757,,1.017345719
20/05/2022,869,1.003844821,,1.002706149,,1.005882408,,1.011807903,,1.010335808,,1.017169945
21/05/2022,870,1.004030563,,1.00274092,,1.005889214,,1.011746407,,1.010343589,,1.016984485
22/05/2022,871,1.004220311,,1.002775316,,1.005895305,,1.011681429,,1.010351117,,1.016789944
23/05/2022,872,1.004409169,,1.002809277,,1.005900744,,1.011612919,,1.010358566,,1.016586941
24/05/2022,873,1.004592397,,1.00284275,,1.005905603,,1.011540839,,1.010366068,,1.016376112
25/05/2022,874,1.004765307,,1.002875685,,1.005909957,,1.011465187,,1.010373721,,1.016158109
26/05/2022,875,1.004923985,,1.002908033,,1.005913879,,1.011386012,,1.01038158,,1.015933603
27/05/2022,876,1.005065794,,1.002939752,,1.005917436,,1.011303428,,1.010389667,,1.015703271
28/05/2022,877,1.005189289,,1.002970799,,1.005920689,,1.011217621,,1.010397967,,1.015467809
29/05/2022,878,1.005293726,,1.003001136,,1.005923684,,1.011128849,,1.01040643,,1.015227924
30/05/2022,879,1.005378435,,1.003030728,,1.005926458,,1.011037423,,1.010414971,,1.014984338
31/05/2022,880,1.00544235,,1.003059541,,1.005929034,,1.010943688,,1.010423473,,1.014737774
01/06/2022,881,1.00548434,,1.003087545,,1.005931423,,1.010847998,,1.010431785,,1.014488943
02/06/2022,882,1.005503556,,1.003114709,,1.005933626,,1.010750698,,1.010439729,,1.014238522
03/06/2022,883,1.00549962,,1.003141008,,1.005935639,,1.010652102,,1.010447095,,1.013987133
04/06/2022,884,1.00547286,,1.003166417,,1.005937452,,1.010552476,,1.010453642,,1.013735341
05/06/2022,885,1.005424806,,1.003190913,,1.00593906,,1.010452026,,1.010459097,,1.013483663
06/06/2022,886,1.005358487,,1.003214478,,1.005940457,,1.010350912,,1.010463149,,1.01323257
07/06/2022,887,1.005278479,,1.003237095,,1.005941643,,1.010249257,,1.010465437,,1.012982497
08/06/2022,888,1.005190652,,1.003258749,,1.005942623,,1.010147165,,1.010465551,,1.012733839
09/06/2022,889,1.005101632,,1.003279431,,1.00594341,,1.010044721,,1.010463043,,1.012486957
10/06/2022,890,1.005018137,,1.003299131,,1.005944025,,1.009941996,,1.010457443,,1.012242169
11/06/2022,891,1.004946409,,1.003317847,,1.005944497,,1.009839045,,1.010448276,,1.011999762
12/06/2022,892,1.004891711,,1.003335575,,1.005944861,,1.0097359,,1.010435088,,1.011759998
13/06/2022,893,1.004858141,,1.003352317,,1.005945159,,1.009632572,,1.010417469,,1.011523127
14/06/2022,894,1.00484865,,1.003368075,,1.005945438,,1.009529056,,1.010395079,,1.01128939
15/06/2022,895,1.004865163,,1.003382853,,1.005945747,,1.00942533,,1.010367671,,1.011059028
16/06/2022,896,1.004908726,,1.003396659,,1.005946137,,1.00932136,,1.01033509,,1.010832279
17/06/2022,897,1.00497969,,1.0034095,,1.005946657,,1.009217103,,1.010297268,,1.010609387
18/06/2022,898,1.005077671,,1.003421386,,1.005947352,,1.00911251,,1.010254218,,1.010390597
19/06/2022,899,1.005200782,,1.003432327,,1.005948261,,1.00900754,,1.010206021,,1.010176149
20/06/2022,900,1.005345412,,1.003442337,,1.005949417,,1.008902167,,1.010152809,,1.009966277
21/06/2022,901,1.005506546,,1.003451427,,1.005950846,,1.008796396,,1.01009476,,1.009761196
22/06/2022,902,1.005678236,,1.003459614,,1.005952564,,1.008690263,,1.01003208,,1.009561095
23/06/2022,903,1.005854063,,1.00346691,,1.005954577,,1.008583813,,1.009965003,,1.009366128
24/06/2022,904,1.006027449,,1.003473333,,1.005956885,,1.008477077,,1.009893779,,1.009176404
25/06/2022,905,1.006191571,,1.003478898,,1.005959477,,1.008370056,,1.009818666,,1.008991981
26/06/2022,906,1.006340294,,1.003483621,,1.005962336,,1.008262717,,1.009739925,,1.008812876
27/06/2022,907,1.006468864,,1.003487518,,1.005965439,,1.008154989,,1.009657807,,1.008639061
28/06/2022,908,1.006573978,,1.003490605,,1.005968755,,1.008046765,,1.009572542,,1.008470478
29/06/2022,909,1.006653359,,1.003492895,,1.005972247,,1.007937901,,1.009484334,,1.008307039
30/06/2022,910,1.006705198,,1.003494403,,1.005975873,,1.007828255,,1.009393353,,1.008148645
01/07/2022,911,1.00672782,,1.003495138,,1.005979584,,1.007717719,,1.009299727,,1.007995186
02/07/2022,912,1.006720089,,1.003495112,,1.005983329,,1.007606222,,1.009203555,,1.007846538
03/07/2022,913,1.00668174,,1.003494331,,1.005987053,,1.007493729,,1.009104903,,1.007702558
04/07/2022,914,1.006613475,,1.0034928,,1.005990697,,1.007380243,,1.009003822,,1.007563075
05/07/2022,915,1.006517038,,1.003490521,,1.0059942,,1.007265804,,1.008900349,,1.007427895
06/07/2022,916,1.006395526,,1.003487497,,1.005997499,,1.00715049,,1.008794515,,1.0072968
07/07/2022,917,1.006253573,,1.003483725,,1.006000524,,1.007034414,,1.00868636,,1.007169559
08/07/2022,918,1.006097194,,1.003479203,,1.006003204,,1.006917718,,1.008575939,,1.007045934
09/07/2022,919,1.005933384,,1.003473928,,1.006005468,,1.006800573,,1.008463339,,1.006925686
10/07/2022,920,1.005769536,,1.003467898,,1.006007243,,1.006683196,,1.008348671,,1.006808575
11/07/2022,921,1.005612827,,1.003461111,,1.006008458,,1.006565838,,1.008232065,,1.006694366
12/07/2022,922,1.005469766,,1.00345357,,1.006009045,,1.00644878,,1.008113657,,1.00658283
13/07/2022,923,1.005345815,,1.003445278,,1.00600894,,1.006332317,,1.007993581,,1.006473747
14/07/2022,924,1.005245225,,1.003436245,,1.006008085,,1.006216745,,1.007871965,,1.006366909
15/07/2022,925,1.005171058,,1.003426483,,1.006006428,,1.006102335,,1.00774892,,1.006262147
16/07/2022,926,1.005125336,,1.003416005,,1.006003923,,1.005989323,,1.007624537,,1.00615939
17/07/2022,927,1.005109231,,1.003404826,,1.006000528,,1.005877914,,1.007498894,,1.006058722
18/07/2022,928,1.005123011,,1.003392962,,1.00599621,,1.005768275,,1.007372061,,1.005960412
19/07/2022,929,1.005165255,,1.003380426,,1.005990939,,1.005660537,,1.00724411,,1.005864908
20/07/2022,930,1.005232604,,1.00336723,,1.005984695,,1.005554797,,1.007115126,,1.005772831
21/07/2022,931,1.005320031,,1.003353383,,1.005977462,,1.005451133,,1.006985205,,1.005684944
22/07/2022,932,1.005421354,,1.003338895,,1.005969233,,1.005349624,,1.006854466,,1.005602116
23/07/2022,933,1.00552981,,1.003323772,,1.005960001,,1.005250352,,1.006723048,,1.005525215
24/07/2022,934,1.00563848,,1.003308019,,1.005949767,,1.005153404,,1.006591115,,1.005455014
25/07/2022,935,1.005740324,,1.003291641,,1.005938533,,1.005058871,,1.006458855,,1.005392134
26/07/2022,936,1.005829182,,1.003274642,,1.005926303,,1.004966844,,1.006326475,,1.005337008
27/07/2022,937,1.0059005,,1.003257026,,1.005913087,,1.004877423,,1.006194205,,1.005289879
28/07/2022,938,1.005951328,,1.003238796,,1.005898902,,1.004790686,,1.00606229,,1.005250804
29/07/2022,939,1.005979873,,1.003219956,,1.00588377,,1.004706681,,1.005930995,,1.005219678
30/07/2022,940,1.005984857,,1.003200509,,1.005867724,,1.004625411,,1.005800601,,1.005196248
31/07/2022,941,1.005964955,,1.003180459,,1.005850803,,1.004546841,,1.005671396,,1.005180135
01/08/2022,942,1.005918971,,1.003159812,,1.005833057,,1.004470897,,1.005543662,,1.005170848
02/08/2022,943,1.005845989,,1.003138573,,1.005814539,,1.004397471,,1.00541767,,1.005167813
03/08/2022,944,1.005745353,,1.003116748,,1.005795308,,1.004326428,,1.005293663,,1.005170384
04/08/2022,945,1.005616729,,1.003094344,,1.005775427,,1.004257621,,1.005171854,,1.00517787
05/08/2022,946,1.005460321,,1.00307137,,1.005754955,,1.004190923,,1.005052421,,1.005189546
06/08/2022,947,1.005276989,,1.003047834,,1.005733952,,1.004126232,,1.004935509,,1.005204672
07/08/2022,948,1.005068494,,1.003023744,,1.005712477,,1.004063468,,1.004821233,,1.005222506
08/08/2022,949,1.004837543,,1.00299911,,1.005690586,,1.004002568,,1.004709692,,1.005242317
09/08/2022,950,1.004587519,,1.002973938,,1.005668332,,1.00394346,,1.004600977,,1.005263396
10/08/2022,951,1.004322125,,1.002948237,,1.005645767,,1.00388606,,1.004495177,,1.005285071
11/08/2022,952,1.00404514,,1.002922009,,1.005622939,,1.003830272,,1.00439238,,1.005306715
12/08/2022,953,1.003760263,,1.002895259,,1.005599898,,1.003775984,,1.004292669,,1.005327756
13/08/2022,954,1.003471105,,1.002867986,,1.00557669,,1.003723076,,1.004196122,,1.005347684
14/08/2022,955,1.003181052,,1.002840189,,1.005553356,,1.003671412,,1.004102804,,1.005366055
15/08/2022,956,1.002893178,,1.002811863,,1.005529939,,1.00362086,,1.004012767,,1.005382489
16/08/2022,957,1.002610252,,1.002783004,,1.005506475,,1.003571299,,1.003926051,,1.005396674
17/08/2022,958,1.002334815,,1.002753605,,1.005482995,,1.00352263,,1.003842677,,1.005408363
18/08/2022,959,1.002069079,,1.00272366,,1.005459526,,1.003474778,,1.003762654,,1.00541737
19/08/2022,960,1.001814237,,1.002693165,,1.005436088,,1.003427691,,1.003685969,,1.005423569
20/08/2022,961,1.001570288,,1.002662118,,1.005412695,,1.00338135,,1.003612591,,1.005426888
21/08/2022,962,1.001336323,,1.002630523,,1.005389355,,1.00333576,,1.003542465,,1.005427303
22/08/2022,963,1.001111007,,1.002598385,,1.00536607,,1.003290952,,1.003475517,,1.005424837
23/08/2022,964,1.000893114,,1.002565715,,1.005342837,,1.00324696,,1.003411653,,1.005419553
24/08/2022,965,1.000681902,,1.00253253,,1.005319644,,1.003203815,,1.003350769,,1.005411555
25/08/2022,966,1.000476906,,1.002498846,,1.005296475,,1.003161534,,1.003292745,,1.005400984
26/08/2022,967,1.000278541,,1.002464687,,1.005273309,,1.003120117,,1.003237455,,1.005388022
27/08/2022,968,1.00008842,,1.002430076,,1.005250121,,1.003079547,,1.003184764,,1.005372878
28/08/2022,969,0.99990906,,1.002395039,,1.005226883,,1.003039796,,1.003134531,,1.005355787
29/08/2022,970,0.999743194,,1.002359602,,1.005203564,,1.003000831,,1.003086613,,1.005337002
30/08/2022,971,0.999592947,,1.002323793,,1.005180128,,1.002962633,,1.003040866,,1.005316784
31/08/2022,972,0.999459176,,1.002287641,,1.005156536,,1.002925203,,1.00299715,,1.005295401
01/09/2022,973,0.999341708,,1.002251174,,1.005132745,,1.002888553,,1.002955335,,1.005273122
02/09/2022,974,0.999239588,,1.002214421,,1.00510871,,1.002852694,,1.002915305,,1.00525021
03/09/2022,975,0.99915115,,1.002177409,,1.005084393,,1.002817626,,1.00287697,,1.005226903
04/09/2022,976,0.999074134,,1.002140166,,1.005059764,,1.002783333,,1.00284027,,1.005203395
05/09/2022,977,0.999006014,,1.002102719,,1.005034803,,1.002749789,,1.00280517,,1.005179828
06/09/2022,978,0.998944464,,1.002065095,,1.005009508,,1.002716948,,1.002771665,,1.005156275
07/09/2022,979,0.998887691,,1.002027323,,1.004983896,,1.002684749,,1.002739774,,1.005132741
08/09/2022,980,0.99883452,,1.001989436,,1.004958,,1.002653124,,1.002709538,,1.005109164
09/09/2022,981,0.998784254,,1.001951469,,1.004931874,,1.002622012,,1.002681013,,1.005085414
10/09/2022,982,0.998736485,,1.001913462,,1.004905579,,1.00259136,,1.002654259,,1.005061309
11/09/2022,983,0.998691019,,1.001875462,,1.004879185,,1.002561125,,1.002629339,,1.005036631
12/09/2022,984,0.998647785,,1.00183752,,1.004852765,,1.002531273,,1.002606311,,1.005011132
13/09/2022,985,0.998606622,,1.001799692,,1.004826394,,1.00250178,,1.002585225,,1.00498455
14/09/2022,986,0.99856714,,1.001762038,,1.004800144,,1.00247263,,1.002566118,,1.004956613
15/09/2022,987,0.998528736,,1.00172462,,1.004774085,,1.002443812,,1.002549012,,1.004927044
16/09/2022,988,0.998490678,,1.001687502,,1.004748284,,1.002415321,,1.002533912,,1.004895571
17/09/2022,989,0.998452023,,1.001650747,,1.004722801,,1.002387158,,1.002520802,,1.004861924
18/09/2022,990,0.998410973,,1.001614419,,1.004697695,,1.002359323,,1.002509645,,1.004825834
19/09/2022,991,0.998364779,,1.00157858,,1.004673017,,1.002331823,,1.002500384,,1.004787034
20/09/2022,992,0.998310129,,1.001543292,,1.004648814,,1.002304663,,1.002492945,,1.004745262
21/09/2022,993,0.998243745,,1.001508617,,1.00462513,,1.002277845,,1.002487242,,1.004700263
22/09/2022,994,0.998163025,,1.001474617,,1.004602,,1.002251373,,1.002483176,,1.004651791
23/09/2022,995,0.99806676,,1.001441354,,1.004579457,,1.002225249,,1.00248066,,1.004599615
24/09/2022,996,0.99795591,,1.00140889,,1.004557529,,1.002199483,,1.002479624,,1.004543526
25/09/2022,997,0.997834008,,1.001377284,,1.004536242,,1.002174087,,1.002480028,,1.004483348
26/09/2022,998,0.997707078,,1.001346597,,1.004515621,,1.002149084,,1.002481862,,1.004418943
27/09/2022,999,0.99758305,,1.001316886,,1.004495687,,1.002124511,,1.002485146,,1.004350223
28/09/2022,1000,0.997470877,,1.001288204,,1.004476467,,1.002100418,,1.002489925,,1.004277158
29/09/2022,1001,0.99737946,,1.001260604,,1.004457983,,1.002076867,,1.002496268,,1.004199778
30/09/2022,1002,0.997316409,,1.001234134,,1.004440259,,1.002053925,,1.002504256,,1.004118189
01/10/2022,1003,0.997287,,1.001208837,,1.004423316,,1.002031658,,1.002513976,,1.004032569
02/10/2022,1004,0.997294239,,1.00118475,,1.004407165,,1.002010132,,1.002525513,,1.003943178
03/10/2022,1005,0.997339091,,1.001161906,,1.004391812,,1.001989413,,1.002538941,,1.003850355
04/10/2022,1006,0.99742077,,1.001140329,,1.004377251,,1.001969562,,1.00255432,,1.003754519
05/10/2022,1007,0.997536991,,1.001120038,,1.004363464,,1.001950639,,1.002571692,,1.003656168
06/10/2022,1008,0.997684311,,1.001101047,,1.00435042,,1.001932702,,1.002591072,,1.003555881
07/10/2022,1009,0.997858732,,1.001083368,,1.004338075,,1.001915815,,1.002612445,,1.003454313
08/10/2022,1010,0.998056192,,1.001067012,,1.004326378,,1.001900039,,1.002635769,,1.003352189
09/10/2022,1011,0.998272806,,1.001051989,,1.004315268,,1.001885432,,1.002660972,,1.003250296
10/10/2022,1012,0.998504883,,1.001038312,,1.004304676,,1.001872039,,1.002687959,,1.003149467
11/10/2022,1013,0.998748888,,1.001025996,,1.00429453,,1.001859899,,1.00271661,,1.00305057
12/10/2022,1014,0.999001549,,1.001015056,,1.004284751,,1.001849038,,1.002746788,,1.002954486
13/10/2022,1015,0.999259939,,1.001005508,,1.004275252,,1.001839471,,1.002778338,,1.002862089
14/10/2022,1016,0.999521289,,1.000997363,,1.004265946,,1.001831202,,1.002811085,,1.002774223
15/10/2022,1017,0.999782839,,1.000990628,,1.004256742,,1.001824226,,1.00284483,,1.002691677
16/10/2022,1018,1.000041816,,1.000985303,,1.004247549,,1.00181853,,1.002879353,,1.002615159
17/10/2022,1019,1.000295513,,1.000981376,,1.004238279,,1.001814091,,1.002914418,,1.002545264
18/10/2022,1020,1.00054143,,1.000978826,,1.004228849,,1.00181088,,1.00294978,,1.002482442
19/10/2022,1021,1.000777518,,1.00097762,,1.004219181,,1.001808854,,1.002985189,,1.002426959
20/10/2022,1022,1.001002573,,1.00097771,,1.004209208,,1.001807961,,1.003020404,,1.002378854
21/10/2022,1023,1.001216711,,1.000979036,,1.004198866,,1.00180814,,1.003055197,,1.002337906
22/10/2022,1024,1.001421765,,1.000981529,,1.004188102,,1.001809325,,1.003089352,,1.002303666
23/10/2022,1025,1.001621657,,1.000985113,,1.004176866,,1.001811441,,1.003122671,,1.002275513
24/10/2022,1026,1.001822475,,1.000989707,,1.004165116,,1.001814417,,1.003154975,,1.002252716
25/10/2022,1027,1.002031486,,1.000995232,,1.004152812,,1.001818177,,1.003186104,,1.002234497
26/10/2022,1028,1.002256121,,1.001001609,,1.004139923,,1.001822653,,1.003215912,,1.002220087
27/10/2022,1029,1.002503061,,1.001008768,,1.004126418,,1.001827776,,1.003244273,,1.002208798
28/10/2022,1030,1.002777346,,1.001016642,,1.004112276,,1.001833485,,1.00327108,,1.002200072
29/10/2022,1031,1.003081592,,1.001025171,,1.004097479,,1.001839723,,1.003296242,,1.002193475
30/10/2022,1032,1.003415271,,1.001034301,,1.004082016,,1.001846439,,1.003319693,,1.002188668
31/10/2022,1033,1.003774364,,1.001043982,,1.004065881,,1.001853589,,1.003341388,,1.002185378
01/11/2022,1034,1.004152271,,1.001054171,,1.004049076,,1.001861133,,1.003361303,,1.002183379
02/11/2022,1035,1.004540902,,1.001064824,,1.004031607,,1.001869036,,1.003379435,,1.002182479
03/11/2022,1036,1.004931495,,1.001083679,,1.004008765,,1.001877268,,1.003395801,,1.002182506
04/11/2022,1037,1.005315267,,1.001110485,,1.00398035,,1.001885801,,1.003410432,,1.002183308
05/11/2022,1038,1.005684052,,1.00114394,,1.003946804,,1.001894605,,1.003423374,,1.002184744
06/11/2022,1039,1.006030951,,1.001182552,,1.003908771,,1.001903647,,1.003434679,,1.002186685
07/11/2022,1040,1.006350694,,1.001224942,,1.003866937,,1.00191289,,1.003444406,,1.002189014
08/11/2022,1041,1.006639677,,1.001269921,,1.00382198,,1.001922287,,1.003452615,,1.002191624
09/11/2022,1042,1.006895698,,1.001316493,,1.003774561,,1.001931787,,1.003459366,,1.002194419
10/11/2022,1043,1.007117657,,1.001356068,,1.003730002,,1.001941331,,1.003464716,,1.002197316
11/11/2022,1044,1.007305404,,1.001388196,,1.003689111,,1.001950856,,1.003468712,,1.002200249
12/11/2022,1045,1.007459589,,1.001413607,,1.003652015,,1.001960292,,1.00347139,,1.002203162
13/11/2022,1046,1.00758136,,1.001433329,,1.003618601,,1.001969565,,1.003472771,,1.002206016
14/11/2022,1047,1.007672154,,1.001448368,,1.003588667,,1.001978601,,1.003472862,,1.002208784
15/11/2022,1048,1.007733605,,1.001459613,,1.00356197,,1.001987323,,1.003471651,,1.002211447
16/11/2022,1049,1.007767541,,1.001467823,,1.003538246,,1.001995657,,1.003469114,,1.002213996
17/11/2022,1050,1.007776073,,1.00147363,,1.003517216,,1.002003532,,1.003465208,,1.002216426
18/11/2022,1051,1.007761637,,1.001477553,,1.003498604,,1.002010882,,1.003459878,,1.002218734
19/11/2022,1052,1.007727049,,1.001480019,,1.003482137,,1.002017644,,1.003453058,,1.002220915
20/11/2022,1053,1.007675644,,1.001481373,,1.003467557,,1.002023761,,1.003444675,,1.002222964
21/11/2022,1054,1.007611508,,1.001481894,,1.003454624,,1.002029187,,1.00343465,,1.002224873
22/11/2022,1055,1.007539699,,1.001481804,,1.003443119,,1.002033885,,1.003422908,,1.002226629
23/11/2022,1056,1.007466484,,1.001481281,,1.003432847,,1.002037832,,1.003409375,,1.00222822
24/11/2022,1057,1.00739936,,1.001480464,,1.003423634,,1.002041012,,1.00339399,,1.002229635
25/11/2022,1058,1.007346194,,1.001479461,,1.003415331,,1.002043427,,1.003376703,,1.002230867
26/11/2022,1059,1.007314431,,1.001478356,,1.003407807,,1.002045097,,1.003357482,,1.002231913
27/11/2022,1060,1.007310464,,1.001477214,,1.003400952,,1.00204606,,1.003336312,,1.002232781
28/11/2022,1061,1.007339013,,1.001476083,,1.003394671,,1.002046366,,1.003313195,,1.002233485
29/11/2022,1062,1.007402405,,1.001475,,1.003388885,,1.002046078,,1.003288149,,1.002234045
30/11/2022,1063,1.007499998,,1.00147399,,1.003383527,,1.002045264,,1.00326121,,1.002234488
01/12/2022,1064,1.007627965,,1.001473074,,1.00337854,,1.002043993,,1.003232424,,1.002234842
02/12/2022,1065,1.007780076,,1.001472263,,1.003373877,,1.002042325,,1.003201856,,1.002235137
03/12/2022,1066,1.007948662,,1.001471568,,1.003369499,,1.002040315,,1.003169582,,1.002235398
04/12/2022,1067,1.008125353,,1.001470993,,1.003365372,,1.002038004,,1.003135694,,1.00223564
05/12/2022,1068,1.008301621,,1.001470541,,1.003361467,,1.002035427,,1.003100291,,1.002235864
06/12/2022,1069,1.008469413,,1.001470215,,1.003357758,,1.002032611,,1.003063482,,1.002236061
07/12/2022,1070,1.00862159,,1.001470014,,1.003354224,,1.002029578,,1.003025378,,1.002236203
08/12/2022,1071,1.008752055,,1.001469937,,1.003350846,,1.002026347,,1.002986089,,1.002236255
09/12/2022,1072,1.00885579,,1.001469982,,1.003347606,,1.002022932,,1.002945726,,1.002236166
10/12/2022,1073,1.00892866,,1.001470149,,1.00334449,,1.002019346,,1.002904394,,1.00223587
11/12/2022,1074,1.008967164,,1.001470434,,1.003341482,,1.0020156,,1.002862202,,1.002235279
12/12/2022,1075,1.008968425,,1.001470835,,1.00333857,,1.002011701,,1.002819258,,1.002234284
13/12/2022,1076,1.008930156,,1.001471351,,1.003335742,,1.002007656,,1.002775676,,1.002232758
14/12/2022,1077,1.008850569,,1.001471978,,1.003332987,,1.002003465,,1.002731576,,1.002230552
15/12/2022,1078,1.008728488,,1.001472716,,1.003330294,,1.001999129,,1.002687084,,1.002227508
16/12/2022,1079,1.008563459,,1.001473562,,1.003327652,,1.001994639,,1.002642338,,1.002223456
17/12/2022,1080,1.008355742,,1.001474513,,1.003325053,,1.001989988,,1.00259748,,1.002218236
18/12/2022,1081,1.008106464,,1.001475569,,1.003322487,,1.001985164,,1.002552666,,1.002211702
19/12/2022,1082,1.00781774,,1.001476727,,1.003319944,,1.001980155,,1.002508058,,1.002203737
20/12/2022,1083,1.007492721,,1.001477985,,1.003317418,,1.001974947,,1.002463828,,1.002194254
21/12/2022,1084,1.007135785,,1.001479341,,1.0033149,,1.001969528,,1.002420161,,1.002183203
22/12/2022,1085,1.006752643,,1.001480793,,1.003312384,,1.001963886,,1.002377246,,1.002170569
23/12/2022,1086,1.006297217,,1.001482339,,1.003309861,,1.001957041,,1.002330633,,1.002151257
24/12/2022,1087,1.005786515,,1.001483975,,1.003307327,,1.001948844,,1.002281421,,1.002125436
25/12/2022,1088,1.005244003,,1.0014857,,1.003304775,,1.001939285,,1.002231189,,1.002094116
26/12/2022,1089,1.004692395,,1.001487511,,1.0033022,,1.001928459,,1.002181406,,1.002058596
27/12/2022,1090,1.004150976,,1.001489406,,1.003299595,,1.001916539,,1.002133254,,1.002020193
28/12/2022,1091,1.003634791,,1.00149138,,1.003296957,,1.001903751,,1.002087611,,1.001980128
29/12/2022,1092,1.003154528,,1.001493432,,1.00329428,,1.001890345,,1.002045092,,1.001939464
30/12/2022,1093,1.00276945,,1.001495559,,1.003291559,,1.001877543,,1.002010713,,1.001904203
31/12/2022,1094,1.002473882,,1.001497757,,1.003288792,,1.001865727,,1.001983778,,1.001874964
01/01/2023,1095,1.002253523,,1.001500023,,1.003285972,,1.001855117,,1.001962956,,1.001851397
02/01/2023,1096,1.002092723,,1.001502354,,1.003283097,,1.001845798,,1.0019469,,1.001832758
03/01/2023,1097,1.001977284,,1.001504746,,1.003280164,,1.001837748,,1.001934454,,1.001818182
04/01/2023,1098,1.001895306,,1.001507196,,1.003277169,,1.001830873,,1.001924691,,1.001806833
05/01/2023,1099,1.001837294,,1.001509701,,1.003274111,,1.001825037,,1.001916891,,1.001797964
06/01/2023,1100,1.001795938,,1.001512257,,1.003270986,,1.001820093,,1.001910516,,1.001790952
07/01/2023,1101,1.00176578,,1.001514859,,1.003267793,,1.001815898,,1.00190517,,1.001785301
08/01/2023,1102,1.001742843,,1.001517505,,1.003264531,,1.001812322,,1.001900565,,1.001780626
09/01/2023,1103,1.0017243,,1.00152019,,1.003261198,,1.001809256,,1.001896501,,1.001776638
10/01/2023,1104,1.001708178,,1.001522912,,1.003257792,,1.001806605,,1.001892833,,1.001773124
11/01/2023,1105,1.001693135,,1.001525667,,1.003254314,,1.001804294,,1.001889463,,1.001769931
12/01/2023,1106,1.001678275,,1.001528452,,1.003250763,,1.001802261,,1.001886324,,1.001766952
13/01/2023,1107,1.001663019,,1.001531263,,1.003247138,,1.001800455,,1.001883369,,1.001764109
14/01/2023,1108,1.001647002,,1.001534098,,1.00324344,,1.001798834,,1.001880568,,1.001761351
