,date,cc_data,,dates,I
ca_354,2022-12-04,20,,2022-11-20,29.44079379
ca_354,2022-12-05,38,,2022-11-21,30.4985731
ca_354,2022-12-06,47,,2022-11-22,31.39931131
ca_354,2022-12-07,34,,2022-11-23,32.121091
ca_354,2022-12-08,21,,2022-11-24,32.66936929
ca_354,2022-12-09,32,,2022-11-25,33.0815837
ca_354,2022-12-10,28,,2022-11-26,33.41895164
ca_354,2022-12-11,31,,2022-11-27,33.69514128
ca_354,2022-12-12,40,,2022-11-28,33.8756805
ca_354,2022-12-13,29,,2022-11-29,33.91555255
ca_354,2022-12-14,26,,2022-11-30,33.78237348
ca_354,2022-12-15,35,,2022-12-01,33.4715943
ca_354,2022-12-16,28,,2022-12-02,33.01702388
ca_354,2022-12-17,23,,2022-12-03,32.48909796
ca_354,2022-12-18,14,,2022-12-04,31.97548757
ca_354,2022-12-19,32,,2022-12-05,31.54914037
ca_354,2022-12-20,25,,2022-12-06,31.21841723
ca_354,2022-12-21,25,,2022-12-07,30.8964579
ca_354,2022-12-22,40,,2022-12-08,30.53658972
ca_354,2022-12-23,23,,2022-12-09,30.12970178
ca_354,2022-12-24,15,,2022-12-10,29.67741563
ca_354,2022-12-25,14,,2022-12-11,29.18840232
ca_354,2022-12-26,31,,2022-12-12,28.67639051
ca_354,2022-12-27,21,,2022-12-13,28.15983045
ca_354,2022-12-28,43,,2022-12-14,27.66089819
ca_354,2022-12-29,36,,2022-12-15,27.2014445
ca_354,2022-12-30,45,,2022-12-16,26.79707851
ca_354,2022-12-31,8,,2022-12-17,26.44771061
ca_354,2023-01-01,9,,2022-12-18,26.132558
ca_354,2023-01-02,19,,2022-12-19,25.88616183
ca_354,2023-01-03,30,,2022-12-20,25.74139875
ca_354,2023-01-04,25,,2022-12-21,25.67755725
ca_354,2023-01-05,19,,2022-12-22,25.64892567
ca_354,2023-01-06,22,,2022-12-23,25.60496766
ca_354,2023-01-07,12,,2022-12-24,25.50182238
ca_354,2023-01-08,14,,2022-12-25,25.30921254
ca_354,2023-01-09,26,,2022-12-26,25.01141253
ca_354,2023-01-10,12,,2022-12-27,24.60682353
ca_354,2023-01-11,12,,2022-12-28,24.10854724
ca_354,2023-01-12,12,,2022-12-29,23.54397735
ca_354,2023-01-13,9,,2022-12-30,22.90523762
ca_354,2023-01-14,16,,2022-12-31,22.13780906
ca_354,2023-01-15,6,,2023-01-01,21.23171161
ca_354,2023-01-16,11,,2023-01-02,20.21087343
ca_354,2023-01-17,18,,2023-01-03,19.11691996
ca_354,2023-01-18,10,,2023-01-04,17.99936598
ca_354,2023-01-19,13,,2023-01-05,16.90994811
ca_354,2023-01-20,5,,2023-01-06,15.89744835
ca_354,2023-01-21,9,,2023-01-07,15.00194185
ca_354,2023-01-22,8,,2023-01-08,14.24304713
ca_354,2023-01-23,13,,2023-01-09,13.60028882
ca_354,2023-01-24,13,,2023-01-10,12.99596076
ca_354,2023-01-25,9,,2023-01-11,12.3731876
ca_354,2023-01-26,11,,2023-01-12,11.75097311
ca_354,2023-01-27,11,,2023-01-13,11.18326421
ca_354,2023-01-28,6,,2023-01-14,10.72463023
ca_354,2023-01-29,6,,2023-01-15,10.40841106
ca_354,2023-01-30,17,,2023-01-16,10.23316845
ca_354,2023-01-31,13,,2023-01-17,10.16488125
ca_354,2023-02-01,11,,2023-01-18,10.15070287
ca_354,2023-02-02,10,,2023-01-19,10.13959772
ca_354,2023-02-03,15,,2023-01-20,10.11429421
ca_354,2023-02-04,15,,2023-01-21,10.11873206
ca_354,2023-02-05,12,,2023-01-22,10.19484337
ca_354,2023-02-06,23,,2023-01-23,10.3648987
ca_354,2023-02-07,12,,2023-01-24,10.63724428
ca_354,2023-02-08,12,,2023-01-25,11.00556016
ca_354,2023-02-09,22,,2023-01-26,11.44836067
ca_354,2023-02-10,16,,2023-01-27,11.92838653
ca_354,2023-02-11,14,,2023-01-28,12.39741265
ca_354,2023-02-12,7,,2023-01-29,12.80668054
ca_354,2023-02-13,18,,2023-01-30,13.12323289
ca_354,2023-02-14,19,,2023-01-31,13.35521805
ca_354,2023-02-15,17,,2023-02-01,13.57145939
ca_354,2023-02-16,8,,2023-02-02,13.82275592
ca_354,2023-02-17,24,,2023-02-03,14.10564044
ca_354,2023-02-18,9,,2023-02-04,14.39080443
ca_354,2023-02-19,14,,2023-02-05,14.64280189
ca_354,2023-02-20,5,,2023-02-06,14.83248705
ca_354,2023-02-21,18,,2023-02-07,14.94480747
ca_354,2023-02-22,15,,2023-02-08,14.9818737
ca_354,2023-02-23,10,,2023-02-09,14.95897026
ca_354,2023-02-24,11,,2023-02-10,14.89758684
ca_354,2023-02-25,10,,2023-02-11,14.81399011
ca_354,2023-02-26,10,,2023-02-12,14.69999115
ca_354,2023-02-27,7,,2023-02-13,14.51890308
ca_354,2023-02-28,12,,2023-02-14,14.25196791
ca_354,2023-03-01,12,,2023-02-15,13.90169156
ca_354,2023-03-02,7,,2023-02-16,13.4840404
ca_354,2023-03-03,14,,2023-02-17,13.02365031
ca_354,2023-03-04,9,,2023-02-18,12.55190737
ca_354,2023-03-05,6,,2023-02-19,12.10452889
ca_354,2023-03-06,15,,2023-02-20,11.71642912
ca_354,2023-03-07,9,,2023-02-21,11.41339059
ca_354,2023-03-08,14,,2023-02-22,11.19795425
ca_354,2023-03-09,14,,2023-02-23,11.0338411
ca_354,2023-03-10,14,,2023-02-24,10.90244781
ca_354,2023-03-11,7,,2023-02-25,10.81771738
ca_354,2023-03-12,11,,2023-02-26,10.78369501
ca_354,2023-03-13,11,,2023-02-27,10.79599693
ca_354,2023-03-14,14,,2023-02-28,10.84412466
ca_354,2023-03-15,7,,2023-03-01,10.91255468
ca_354,2023-03-16,9,,2023-03-02,10.98157619
ca_354,2023-03-17,11,,2023-03-03,11.02974633
ca_354,2023-03-18,8,,2023-03-04,11.0379066
ca_354,2023-03-19,5,,2023-03-05,10.99662413
ca_354,2023-03-20,5,,2023-03-06,10.91756489
ca_354,2023-03-21,14,,2023-03-07,10.81819651
ca_354,2023-03-22,9,,2023-03-08,10.68677313
ca_354,2023-03-23,12,,2023-03-09,10.52064716
ca_354,2023-03-24,10,,2023-03-10,10.32660217
ca_354,2023-03-25,0,,2023-03-11,10.11603979
ca_354,2023-03-26,8,,2023-03-12,9.901956134
ca_354,2023-03-27,12,,2023-03-13,9.697073273
ca_354,2023-03-28,13,,2023-03-14,9.512632214
ca_354,2023-03-29,7,,2023-03-15,9.357315649
ca_354,2023-03-30,13,,2023-03-16,9.234878468
ca_354,2023-03-31,10,,2023-03-17,9.140123782
ca_354,2023-04-01,9,,2023-03-18,9.064131064
ca_354,2023-04-02,7,,2023-03-19,9.02097196
ca_354,2023-04-03,5,,2023-03-20,9.016061399
ca_354,2023-04-04,13,,2023-03-21,9.042654854
ca_354,2023-04-05,12,,2023-03-22,9.087889135
ca_354,2023-04-06,0,,2023-03-23,9.13675298
ca_354,2023-04-07,11,,2023-03-24,9.174589922
ca_354,2023-04-08,8,,2023-03-25,9.188802335
ca_354,2023-04-09,5,,2023-03-26,9.170085796
ca_354,2023-04-10,8,,2023-03-27,9.114792377
ca_354,2023-04-11,6,,2023-03-28,9.02882358
ca_354,2023-04-12,8,,2023-03-29,8.922173867
ca_354,2023-04-13,0,,2023-03-30,8.781178937
ca_354,2023-04-14,8,,2023-03-31,8.599016958
ca_354,2023-04-15,12,,2023-04-01,8.38027445
ca_354,2023-04-16,0,,2023-04-02,8.136072325
ca_354,2023-04-17,7,,2023-04-03,7.880976705
ca_354,2023-04-18,9,,2023-04-04,7.63111629
ca_354,2023-04-19,7,,2023-04-05,7.402139516
ca_354,2023-04-20,8,,2023-04-06,7.206956093
ca_354,2023-04-21,9,,2023-04-07,7.051970968
ca_354,2023-04-22,0,,2023-04-08,6.931252219
ca_354,2023-04-23,8,,2023-04-09,6.830131596
ca_354,2023-04-24,12,,2023-04-10,6.757561539
ca_354,2023-04-25,0,,2023-04-11,6.7201983
ca_354,2023-04-26,9,,2023-04-12,6.716112506
ca_354,2023-04-27,7,,2023-04-13,6.737984413
ca_354,2023-04-28,9,,2023-04-14,6.775063594
ca_354,2023-04-29,9,,2023-04-15,6.814230381
ca_354,2023-04-30,6,,2023-04-16,6.841489163
ca_354,2023-05-01,6,,2023-04-17,6.844020705
ca_354,2023-05-02,0,,2023-04-18,6.813771524
ca_354,2023-05-03,9,,2023-04-19,6.753182201
ca_354,2023-05-04,0,,2023-04-20,6.676812202
ca_354,2023-05-05,5,,2023-04-21,6.582429008
ca_354,2023-05-06,0,,2023-04-22,6.465897286
ca_354,2023-05-07,5,,2023-04-23,6.329838607
ca_354,2023-05-08,5,,2023-04-24,6.180275409
ca_354,2023-05-09,6,,2023-04-25,6.024518591
ca_354,2023-05-10,11,,2023-04-26,5.870167906
ca_354,2023-05-11,9,,2023-04-27,5.72454605
ca_354,2023-05-12,0,,2023-04-28,5.594262316
ca_354,2023-05-13,6,,2023-04-29,5.484043982
ca_354,2023-05-14,0,,2023-04-30,5.394416283
ca_354,2023-05-15,11,,2023-05-01,5.319476234
ca_354,2023-05-16,6,,2023-05-02,5.266474079
ca_354,2023-05-17,9,,2023-05-03,5.248527746
ca_354,2023-05-18,6,,2023-05-04,5.264140319
ca_354,2023-05-19,0,,2023-05-05,5.303309004
ca_354,2023-05-20,5,,2023-05-06,5.352583722
ca_354,2023-05-21,0,,2023-05-07,5.397973937
ca_354,2023-05-22,0,,2023-05-08,5.426779421
ca_354,2023-05-23,8,,2023-05-09,5.428675432
ca_354,2023-05-24,0,,2023-05-10,5.396816633
ca_354,2023-05-25,0,,2023-05-11,5.330216922
ca_354,2023-05-26,5,,2023-05-12,5.237382402
ca_354,2023-05-27,6,,2023-05-13,5.12047048
ca_354,2023-05-28,0,,2023-05-14,4.955830703
ca_354,2023-05-29,8,,2023-05-15,4.740022606
ca_354,2023-05-30,0,,2023-05-16,4.486172055
ca_354,2023-05-31,5,,2023-05-17,4.214581337
ca_354,2023-06-01,0,,2023-05-18,3.946714693
ca_354,2023-06-02,0,,2023-05-19,3.701386806
ca_354,2023-06-03,9,,2023-05-20,3.493027809
ca_354,2023-06-04,0,,2023-05-21,3.330926837
ca_354,2023-06-05,9,,2023-05-22,3.217128341
ca_354,2023-06-06,5,,2023-05-23,3.142726435
ca_354,2023-06-07,6,,2023-05-24,3.092577677
ca_354,2023-06-08,5,,2023-05-25,3.074732868
ca_354,2023-06-09,0,,2023-05-26,3.09742115
ca_354,2023-06-10,0,,2023-05-27,3.161415533
ca_354,2023-06-12,9,,2023-05-28,3.261338539
ca_354,2023-06-13,6,,2023-05-29,3.386559444
ca_354,2023-06-14,0,,2023-05-30,3.521678197
ca_354,2023-06-15,0,,2023-05-31,3.648388706
ca_354,2023-06-16,6,,2023-06-01,3.748804377
ca_354,2023-06-17,6,,2023-06-02,3.811098092
ca_354,2023-06-18,0,,2023-06-03,3.838518112
ca_354,2023-06-19,0,,2023-06-04,3.853814103
ca_354,2023-06-20,6,,2023-06-05,3.866563512
ca_354,2023-06-21,9,,2023-06-06,3.872475638
ca_354,2023-06-22,0,,2023-06-07,3.86365953
ca_354,2023-06-23,0,,2023-06-08,3.833127113
ca_354,2023-06-24,0,,2023-06-09,3.777653244
ca_354,2023-06-25,0,,2023-06-10,3.699587092
ca_354,2023-06-26,6,,2023-06-11,3.606645078
ca_354,2023-06-27,0,,2023-06-12,3.509391075
ca_354,2023-06-28,8,,2023-06-13,3.417241101
ca_354,2023-06-29,0,,2023-06-14,3.332230443
ca_354,2023-06-30,0,,2023-06-15,3.238204845
ca_354,2023-07-01,0,,2023-06-16,3.10879964
ca_354,2023-07-02,0,,2023-06-17,2.940511158
ca_354,2023-07-03,0,,2023-06-18,2.746061447
ca_354,2023-07-04,0,,2023-06-19,2.544503137
ca_354,2023-07-05,6,,2023-06-20,2.355148861
ca_354,2023-07-06,7,,2023-06-21,2.194133435
ca_354,2023-07-07,11,,2023-06-22,2.072224727
ca_354,2023-07-08,0,,2023-06-23,1.994408211
ca_354,2023-07-09,0,,2023-06-24,1.959389621
ca_354,2023-07-10,11,,2023-06-25,1.958963863
ca_354,2023-07-11,5,,2023-06-26,1.980249831
ca_354,2023-07-12,5,,2023-06-27,2.02371258
ca_354,2023-07-13,0,,2023-06-28,2.097963298
ca_354,2023-07-14,5,,2023-06-29,2.209923227
ca_354,2023-07-15,0,,2023-06-30,2.362453372
ca_354,2023-07-16,0,,2023-07-01,2.552867166
ca_354,2023-07-17,0,,2023-07-02,2.771584805
ca_354,2023-07-18,7,,2023-07-03,3.001809954
ca_354,2023-07-19,6,,2023-07-04,3.222776146
ca_354,2023-07-20,6,,2023-07-05,3.415146113
ca_354,2023-07-21,7,,2023-07-06,3.570176225
ca_354,2023-07-22,11,,2023-07-07,3.701833361
ca_354,2023-07-23,0,,2023-07-08,3.818038706
ca_354,2023-07-24,12,,2023-07-09,3.907478134
ca_354,2023-07-25,6,,2023-07-10,3.972761295
ca_354,2023-07-26,6,,2023-07-11,4.02469642
ca_354,2023-07-27,0,,2023-07-12,4.076501698
ca_354,2023-07-28,10,,2023-07-13,4.140244927
ca_354,2023-07-29,0,,2023-07-14,4.224421445
ca_354,2023-07-30,5,,2023-07-15,4.333538931
ca_354,2023-07-31,9,,2023-07-16,4.468438755
ca_354,2023-08-01,14,,2023-07-17,4.626345585
ca_354,2023-08-02,12,,2023-07-18,4.800907172
ca_354,2023-08-03,6,,2023-07-19,4.983323626
ca_354,2023-08-04,5,,2023-07-20,5.169723712
ca_354,2023-08-05,8,,2023-07-21,5.364143188
ca_354,2023-08-06,10,,2023-07-22,5.573532102
ca_354,2023-08-07,15,,2023-07-23,5.803835158
ca_354,2023-08-08,13,,2023-07-24,6.057535042
ca_354,2023-08-09,6,,2023-07-25,6.332120616
ca_354,2023-08-10,13,,2023-07-26,6.620483439
ca_354,2023-08-11,16,,2023-07-27,6.912900727
ca_354,2023-08-12,11,,2023-07-28,7.200436803
ca_354,2023-08-13,7,,2023-07-29,7.480459558
ca_354,2023-08-14,15,,2023-07-30,7.767077447
ca_354,2023-08-15,8,,2023-07-31,8.083877375
ca_354,2023-08-16,8,,2023-08-01,8.430640028
ca_354,2023-08-17,13,,2023-08-02,8.791197427
ca_354,2023-08-18,6,,2023-08-03,9.144708158
ca_354,2023-08-19,0,,2023-08-04,9.472756399
ca_354,2023-08-20,6,,2023-08-05,9.763508053
ca_354,2023-08-21,22,,2023-08-06,10.01274356
ca_354,2023-08-22,12,,2023-08-07,10.22247414
ca_354,2023-08-23,9,,2023-08-08,10.39915996
ca_354,2023-08-24,10,,2023-08-09,10.55105209
ca_354,2023-08-25,21,,2023-08-10,10.67922215
ca_354,2023-08-26,5,,2023-08-11,10.76637872
ca_354,2023-08-27,7,,2023-08-12,10.80131187
ca_354,2023-08-28,15,,2023-08-13,10.78301105
ca_354,2023-08-29,12,,2023-08-14,10.71879168
ca_354,2023-08-30,14,,2023-08-15,10.62324344
ca_354,2023-08-31,11,,2023-08-16,10.51788077
ca_354,2023-09-01,18,,2023-08-17,10.42848289
ca_354,2023-09-02,7,,2023-08-18,10.37958557
ca_354,2023-09-03,10,,2023-08-19,10.38622406
ca_354,2023-09-04,9,,2023-08-20,10.44151308
ca_354,2023-09-05,10,,2023-08-21,10.52146121
ca_354,2023-09-06,14,,2023-08-22,10.64172639
ca_354,2023-09-07,14,,2023-08-23,10.8080064
ca_354,2023-09-08,14,,2023-08-24,11.009053
ca_354,2023-09-09,10,,2023-08-25,11.22630638
ca_354,2023-09-10,12,,2023-08-26,11.43983752
ca_354,2023-09-11,22,,2023-08-27,11.63172981
ca_354,2023-09-12,7,,2023-08-28,11.78848833
ca_354,2023-09-13,9,,2023-08-29,11.90170546
ca_354,2023-09-14,10,,2023-08-30,11.96936473
ca_354,2023-09-15,9,,2023-08-31,11.99804295
ca_354,2023-09-16,6,,2023-09-01,12.00481042
ca_354,2023-09-17,0,,2023-09-02,12.00545312
ca_354,2023-09-18,14,,2023-09-03,11.99630255
ca_354,2023-09-19,17,,2023-09-04,11.96236918
ca_354,2023-09-20,6,,2023-09-05,11.88771833
ca_354,2023-09-21,0,,2023-09-06,11.76205822
ca_354,2023-09-22,6,,2023-09-07,11.58484871
ca_354,2023-09-23,6,,2023-09-08,11.3672002
ca_354,2023-09-24,9,,2023-09-09,11.12875369
ca_354,2023-09-25,6,,2023-09-10,10.8918764
ca_354,2023-09-26,9,,2023-09-11,10.67183473
ca_354,2023-09-27,9,,2023-09-12,10.46182125
ca_354,2023-09-28,9,,2023-09-13,10.22797522
ca_354,2023-09-29,7,,2023-09-14,9.949277735
ca_354,2023-09-30,11,,2023-09-15,9.628837242
ca_354,2023-10-01,7,,2023-09-16,9.28242416
ca_354,2023-10-02,9,,2023-09-17,8.929965205
ca_354,2023-10-03,7,,2023-09-18,8.590660502
ca_354,2023-10-04,8,,2023-09-19,8.280415682
ca_354,2023-10-05,6,,2023-09-20,8.010775677
ca_354,2023-10-06,9,,2023-09-21,7.788330063
ca_354,2023-10-07,0,,2023-09-22,7.612919141
ca_354,2023-10-08,10,,2023-09-23,7.474661732
ca_354,2023-10-09,11,,2023-09-24,7.359250971
ca_354,2023-10-10,7,,2023-09-25,7.273106466
ca_354,2023-10-11,6,,2023-09-26,7.226157554
ca_354,2023-10-12,11,,2023-09-27,7.223599259
ca_354,2023-10-13,0,,2023-09-28,7.264229498
ca_354,2023-10-14,5,,2023-09-29,7.339526631
ca_354,2023-10-15,8,,2023-09-30,7.433057431
ca_354,2023-10-16,17,,2023-10-01,7.523234524
ca_354,2023-10-17,7,,2023-10-02,7.588086406
ca_354,2023-10-18,7,,2023-10-03,7.612643628
ca_354,2023-10-19,10,,2023-10-04,7.600518508
ca_354,2023-10-20,0,,2023-10-05,7.577511486
ca_354,2023-10-21,8,,2023-10-06,7.54992885
ca_354,2023-10-22,0,,2023-10-07,7.516442741
ca_354,2023-10-23,11,,2023-10-08,7.476766641
ca_354,2023-10-24,5,,2023-10-09,7.431562939
ca_354,2023-10-25,6,,2023-10-10,7.382381434
ca_354,2023-10-26,5,,2023-10-11,7.330089994
ca_354,2023-10-27,8,,2023-10-12,7.27256641
ca_354,2023-10-28,12,,2023-10-13,7.211984696
ca_354,2023-10-29,6,,2023-10-14,7.152958551
ca_354,2023-10-30,12,,2023-10-15,7.098182087
ca_354,2023-10-31,9,,2023-10-16,7.046642224
ca_354,2023-11-01,0,,2023-10-17,6.999196306
ca_354,2023-11-02,5,,2023-10-18,6.957321357
ca_354,2023-11-03,5,,2023-10-19,6.922142362
ca_354,2023-11-04,7,,2023-10-20,6.894521147
ca_354,2023-11-05,8,,2023-10-21,6.875003984
ca_354,2023-11-06,9,,2023-10-22,6.863477622
ca_354,2023-11-07,6,,2023-10-23,6.858967521
ca_354,2023-11-08,12,,2023-10-24,6.859910858
ca_354,2023-11-09,10,,2023-10-25,6.864487854
ca_354,2023-11-10,9,,2023-10-26,6.871391677
ca_354,2023-11-11,0,,2023-10-27,6.880757078
ca_354,2023-11-12,8,,2023-10-28,6.893169689
,,,,2023-10-29,6.909288797
,,,,2023-10-30,6.929891229
,,,,2023-10-31,6.955682075
,,,,2023-11-01,6.986966658
,,,,2023-11-02,7.02315376
,,,,2023-11-03,7.062267401
,,,,2023-11-04,7.100975876
,,,,2023-11-05,7.135561998
,,,,2023-11-06,7.164235002
,,,,2023-11-07,7.189949079
,,,,2023-11-08,7.215281475
,,,,2023-11-09,7.240167484
,,,,2023-11-10,7.264465034
,,,,2023-11-11,7.288004472
,,,,2023-11-12,7.310590228
