,date,cc_data,,dates,I
co_116,2023-01-17,29,,2022-11-25,30.84623881
co_116,2023-01-18,11,,2022-11-26,30.71579726
co_116,2023-01-19,11,,2022-11-27,30.47802494
co_116,2023-01-20,0,,2022-11-28,30.13444694
co_116,2023-01-21,8,,2022-11-29,29.702968
co_116,2023-01-22,0,,2022-11-30,29.20980389
co_116,2023-01-23,6,,2022-12-01,28.67739532
co_116,2023-01-24,9,,2022-12-02,28.10945814
co_116,2023-01-25,0,,2022-12-03,27.47909805
co_116,2023-01-26,7,,2022-12-04,26.70644572
co_116,2023-01-27,11,,2022-12-05,25.76062637
co_116,2023-01-28,9,,2022-12-06,24.6622893
co_116,2023-01-29,5,,2022-12-07,23.46142376
co_116,2023-01-30,15,,2022-12-08,22.22098363
co_116,2023-01-31,0,,2022-12-09,21.00595432
co_116,2023-02-01,8,,2022-12-10,19.87475997
co_116,2023-02-02,20,,2022-12-11,18.87428155
co_116,2023-02-03,8,,2022-12-12,18.03444164
co_116,2023-02-04,0,,2022-12-13,17.35881146
co_116,2023-02-05,0,,2022-12-14,16.81094092
co_116,2023-02-06,6,,2022-12-15,16.32914946
co_116,2023-02-07,16,,2022-12-16,15.9151163
co_116,2023-02-08,13,,2022-12-17,15.59016902
co_116,2023-02-09,15,,2022-12-18,15.37192265
co_116,2023-02-10,6,,2022-12-19,15.26826688
co_116,2023-02-11,0,,2022-12-20,15.27319601
co_116,2023-02-12,8,,2022-12-21,15.3634296
co_116,2023-02-13,14,,2022-12-22,15.49701811
co_116,2023-02-14,17,,2022-12-23,15.6206848
co_116,2023-02-15,9,,2022-12-24,15.68148211
co_116,2023-02-16,9,,2022-12-25,15.64493777
co_116,2023-02-17,12,,2022-12-26,15.52122424
co_116,2023-02-18,9,,2022-12-27,15.37280624
co_116,2023-02-19,8,,2022-12-28,15.22403149
co_116,2023-02-20,0,,2022-12-29,15.07444761
co_116,2023-02-21,18,,2022-12-30,14.9160731
co_116,2023-02-22,14,,2022-12-31,14.73907167
co_116,2023-02-23,9,,2023-01-01,14.5358362
co_116,2023-02-24,12,,2023-01-02,14.3036628
co_116,2023-02-25,7,,2023-01-03,14.04644021
co_116,2023-02-26,0,,2023-01-04,13.773438
co_116,2023-02-27,9,,2023-01-05,13.49621322
co_116,2023-02-28,6,,2023-01-06,13.2243793
co_116,2023-03-01,5,,2023-01-07,12.95964267
co_116,2023-03-02,19,,2023-01-08,12.69153183
co_116,2023-03-03,7,,2023-01-09,12.40470244
co_116,2023-03-04,0,,2023-01-10,12.06891821
co_116,2023-03-05,0,,2023-01-11,11.67511711
co_116,2023-03-06,7,,2023-01-12,11.23362769
co_116,2023-03-07,14,,2023-01-13,10.76514382
co_116,2023-03-08,6,,2023-01-14,10.29403283
co_116,2023-03-09,7,,2023-01-15,9.84354679
co_116,2023-03-10,14,,2023-01-16,9.432190716
co_116,2023-03-11,0,,2023-01-17,9.072349781
co_116,2023-03-12,6,,2023-01-18,8.769085252
co_116,2023-03-13,18,,2023-01-19,8.518238256
co_116,2023-03-14,12,,2023-01-20,8.303996033
co_116,2023-03-15,7,,2023-01-21,8.105767208
co_116,2023-03-16,19,,2023-01-22,7.915497642
co_116,2023-03-17,11,,2023-01-23,7.740755566
co_116,2023-03-18,0,,2023-01-24,7.596646712
co_116,2023-03-19,5,,2023-01-25,7.49785733
co_116,2023-03-20,8,,2023-01-26,7.453352795
co_116,2023-03-21,18,,2023-01-27,7.462976053
co_116,2023-03-22,25,,2023-01-28,7.516102714
co_116,2023-03-23,13,,2023-01-29,7.594435554
co_116,2023-03-24,25,,2023-01-30,7.676713267
co_116,2023-03-25,13,,2023-01-31,7.746043383
co_116,2023-03-26,10,,2023-02-01,7.800685482
co_116,2023-03-27,8,,2023-02-02,7.863904424
co_116,2023-03-28,0,,2023-02-03,7.967960622
co_116,2023-03-29,16,,2023-02-04,8.127253642
co_116,2023-03-30,15,,2023-02-05,8.338348282
co_116,2023-03-31,0,,2023-02-06,8.587049881
co_116,2023-04-01,0,,2023-02-07,8.853437061
co_116,2023-04-02,7,,2023-02-08,9.115112607
co_116,2023-04-03,12,,2023-02-09,9.350156169
co_116,2023-04-04,12,,2023-02-10,9.5402966
co_116,2023-04-05,12,,2023-02-11,9.673685634
co_116,2023-04-06,13,,2023-02-12,9.748610181
co_116,2023-04-07,9,,2023-02-13,9.778104211
co_116,2023-04-08,6,,2023-02-14,9.787032683
co_116,2023-04-09,0,,2023-02-15,9.77509474
co_116,2023-04-10,7,,2023-02-16,9.726527367
co_116,2023-04-11,6,,2023-02-17,9.633693179
co_116,2023-04-12,10,,2023-02-18,9.497174455
co_116,2023-04-13,0,,2023-02-19,9.323955764
co_116,2023-04-14,8,,2023-02-20,9.12593786
co_116,2023-04-15,8,,2023-02-21,8.918646229
co_116,2023-04-16,0,,2023-02-22,8.71922527
co_116,2023-04-17,14,,2023-02-23,8.544017634
co_116,2023-04-18,10,,2023-02-24,8.405009285
co_116,2023-04-19,15,,2023-02-25,8.30444728
co_116,2023-04-20,0,,2023-02-26,8.228084703
co_116,2023-04-21,0,,2023-02-27,8.151038469
co_116,2023-04-23,0,,2023-02-28,8.045045611
co_116,2023-04-24,0,,2023-03-01,7.908615637
co_116,2023-04-25,8,,2023-03-02,7.760951243
co_116,2023-04-26,5,,2023-03-03,7.628526047
co_116,2023-04-27,0,,2023-03-04,7.535789095
co_116,2023-04-28,0,,2023-03-05,7.499093603
co_116,2023-04-29,0,,2023-03-06,7.52321266
co_116,2023-05-01,7,,2023-03-07,7.602847932
co_116,2023-05-02,0,,2023-03-08,7.725775614
co_116,2023-05-03,0,,2023-03-09,7.877478556
co_116,2023-05-04,5,,2023-03-10,8.047974037
co_116,2023-05-05,5,,2023-03-11,8.250774497
co_116,2023-05-06,0,,2023-03-12,8.531540866
co_116,2023-05-07,0,,2023-03-13,8.90513447
co_116,2023-05-08,10,,2023-03-14,9.35768896
co_116,2023-05-10,6,,2023-03-15,9.860125446
co_116,2023-05-11,6,,2023-03-16,10.37728676
co_116,2023-05-12,0,,2023-03-17,10.87336933
co_116,2023-05-13,0,,2023-03-18,11.31616353
co_116,2023-05-14,0,,2023-03-19,11.68024159
co_116,2023-05-15,6,,2023-03-20,11.94989621
co_116,2023-05-16,0,,2023-03-21,12.12383899
co_116,2023-05-17,0,,2023-03-22,12.22130544
co_116,2023-05-18,0,,2023-03-23,12.27688401
co_116,2023-05-20,7,,2023-03-24,12.28432465
co_116,2023-05-21,0,,2023-03-25,12.21560006
co_116,2023-05-22,0,,2023-03-26,12.05184834
co_116,2023-05-23,6,,2023-03-27,11.78685375
co_116,2023-05-24,8,,2023-03-28,11.42818449
co_116,2023-05-25,6,,2023-03-29,10.99760017
co_116,2023-05-26,0,,2023-03-30,10.53060805
co_116,2023-05-27,0,,2023-03-31,10.07122883
co_116,2023-05-29,0,,2023-04-01,9.663376849
,,,,2023-04-02,9.338806613
,,,,2023-04-03,9.099781356
,,,,2023-04-04,8.901212487
,,,,2023-04-05,8.709018785
,,,,2023-04-06,8.5255992
,,,,2023-04-07,8.350372942
,,,,2023-04-08,8.179682227
,,,,2023-04-09,8.009146651
,,,,2023-04-10,7.8352362
,,,,2023-04-11,7.656207316
,,,,2023-04-12,7.472061559
,,,,2023-04-13,7.283460609
,,,,2023-04-14,7.091048532
,,,,2023-04-15,6.894844104
,,,,2023-04-16,6.693636903
,,,,2023-04-17,6.479674156
,,,,2023-04-18,6.233067071
,,,,2023-04-19,5.946644326
,,,,2023-04-20,5.625545246
,,,,2023-04-21,5.28172738
,,,,2023-04-22,4.930172627
,,,,2023-04-23,4.586544766
,,,,2023-04-24,4.263563184
,,,,2023-04-25,3.968748666
,,,,2023-04-26,3.711526036
,,,,2023-04-27,3.497076169
,,,,2023-04-28,3.320056078
,,,,2023-04-29,3.167017113
,,,,2023-04-30,3.035735683
,,,,2023-05-01,2.927866517
,,,,2023-05-02,2.844785927
,,,,2023-05-03,2.787151067
,,,,2023-05-04,2.754150608
,,,,2023-05-05,2.74251909
,,,,2023-05-06,2.745601872
,,,,2023-05-07,2.753815133
,,,,2023-05-08,2.756508026
,,,,2023-05-09,2.745329474
,,,,2023-05-10,2.719419248
,,,,2023-05-11,2.689514871
,,,,2023-05-12,2.661521533
,,,,2023-05-13,2.635897557
,,,,2023-05-14,2.61312541
,,,,2023-05-15,2.593652367
,,,,2023-05-16,2.577747935
,,,,2023-05-17,2.565290694
,,,,2023-05-18,2.555477782
,,,,2023-05-19,2.546610814
,,,,2023-05-20,2.536224497
,,,,2023-05-21,2.521687056
,,,,2023-05-22,2.501448976
,,,,2023-05-23,2.476813132
,,,,2023-05-24,2.45108409
,,,,2023-05-25,2.424636714
,,,,2023-05-26,2.397250593
,,,,2023-05-27,2.368660217
,,,,2023-05-28,2.338554235
,,,,2023-05-29,2.306579798
