dates,I,deaths_by_pop
UID,84015007,
iso2,US,
iso3,USA,
code3,840,
FIPS,15007.0,
Admin2,Kauai,
Province_State,Hawaii,
Country_Region,US,
Lat,22.03935037,
Long_,-159.5966786,
Combined_Key,"Kauai, Hawaii, US",
Population,72293,
2022-03-27,29,40.11453391061375
2022-03-28,29,40.11453391061375
2022-03-29,29,40.11453391061375
2022-03-30,28,38.73127412059259
2022-03-31,28,38.73127412059259
2022-04-01,28,38.73127412059259
2022-04-02,28,38.73127412059259
2022-04-03,28,38.73127412059259
2022-04-04,28,38.73127412059259
2022-04-05,28,38.73127412059259
2022-04-06,28,38.73127412059259
2022-04-07,28,38.73127412059259
2022-04-08,28,38.73127412059259
2022-04-09,28,38.73127412059259
2022-04-10,28,38.73127412059259
2022-04-11,28,38.73127412059259
2022-04-12,28,38.73127412059259
2022-04-13,28,38.73127412059259
2022-04-14,28,38.73127412059259
2022-04-15,28,38.73127412059259
2022-04-16,28,38.73127412059259
2022-04-17,28,38.73127412059259
2022-04-18,28,38.73127412059259
2022-04-19,28,38.73127412059259
2022-04-20,28,38.73127412059259
2022-04-21,28,38.73127412059259
2022-04-22,28,38.73127412059259
2022-04-23,28,38.73127412059259
2022-04-24,28,38.73127412059259
2022-04-25,28,38.73127412059259
2022-04-26,28,38.73127412059259
2022-04-27,28,38.73127412059259
2022-04-28,28,38.73127412059259
2022-04-29,28,38.73127412059259
2022-04-30,28,38.73127412059259
2022-05-01,28,38.73127412059259
2022-05-02,28,38.73127412059259
2022-05-03,28,38.73127412059259
2022-05-04,29,40.11453391061375
2022-05-05,29,40.11453391061375
2022-05-06,29,40.11453391061375
2022-05-07,29,40.11453391061375
2022-05-08,29,40.11453391061375
2022-05-09,29,40.11453391061375
2022-05-10,29,40.11453391061375
2022-05-11,29,40.11453391061375
2022-05-12,29,40.11453391061375
2022-05-13,29,40.11453391061375
2022-05-14,29,40.11453391061375
2022-05-15,29,40.11453391061375
2022-05-16,29,40.11453391061375
2022-05-17,29,40.11453391061375
2022-05-18,29,40.11453391061375
2022-05-19,29,40.11453391061375
2022-05-20,29,40.11453391061375
2022-05-21,29,40.11453391061375
2022-05-22,29,40.11453391061375
2022-05-23,29,40.11453391061375
2022-05-24,29,40.11453391061375
2022-05-25,29,40.11453391061375
2022-05-26,29,40.11453391061375
2022-05-27,29,40.11453391061375
2022-05-28,29,40.11453391061375
2022-05-29,29,40.11453391061375
2022-05-30,29,40.11453391061375
2022-05-31,29,40.11453391061375
2022-06-01,29,40.11453391061375
2022-06-02,29,40.11453391061375
2022-06-03,29,40.11453391061375
2022-06-04,29,40.11453391061375
2022-06-05,29,40.11453391061375
2022-06-06,29,40.11453391061375
2022-06-07,29,40.11453391061375
2022-06-08,30,41.497793700634915
2022-06-09,30,41.497793700634915
2022-06-10,30,41.497793700634915
2022-06-11,30,41.497793700634915
2022-06-12,30,41.497793700634915
2022-06-13,30,41.497793700634915
2022-06-14,30,41.497793700634915
2022-06-15,31,42.88105349065608
2022-06-16,31,42.88105349065608
2022-06-17,31,42.88105349065608
2022-06-18,31,42.88105349065608
2022-06-19,31,42.88105349065608
2022-06-20,31,42.88105349065608
2022-06-21,31,42.88105349065608
2022-06-22,32,44.26431328067724
2022-06-23,32,44.26431328067724
2022-06-24,32,44.26431328067724
2022-06-25,32,44.26431328067724
2022-06-26,32,44.26431328067724
2022-06-27,32,44.26431328067724
2022-06-28,32,44.26431328067724
2022-06-29,33,45.64757307069841
2022-06-30,33,45.64757307069841
2022-07-01,33,45.64757307069841
2022-07-02,33,45.64757307069841
2022-07-03,33,45.64757307069841
2022-07-04,33,45.64757307069841
2022-07-05,33,45.64757307069841
2022-07-06,34,47.03083286071957
2022-07-07,34,47.03083286071957
2022-07-08,34,47.03083286071957
2022-07-09,34,47.03083286071957
2022-07-10,34,47.03083286071957
2022-07-11,34,47.03083286071957
2022-07-12,34,47.03083286071957
2022-07-13,35,48.414092650740734
2022-07-14,35,48.414092650740734
2022-07-15,35,48.414092650740734
2022-07-16,35,48.414092650740734
2022-07-17,35,48.414092650740734
2022-07-18,35,48.414092650740734
2022-07-19,35,48.414092650740734
2022-07-20,35,48.414092650740734
2022-07-21,35,48.414092650740734
2022-07-22,35,48.414092650740734
2022-07-23,35,48.414092650740734
2022-07-24,35,48.414092650740734
2022-07-25,35,48.414092650740734
2022-07-26,35,48.414092650740734
2022-07-27,35,48.414092650740734
2022-07-28,35,48.414092650740734
2022-07-29,35,48.414092650740734
2022-07-30,35,48.414092650740734
2022-07-31,35,48.414092650740734
2022-08-01,35,48.414092650740734
2022-08-02,35,48.414092650740734
2022-08-03,37,51.18061223078306
2022-08-04,37,51.18061223078306
2022-08-05,37,51.18061223078306
2022-08-06,37,51.18061223078306
2022-08-07,37,51.18061223078306
2022-08-08,37,51.18061223078306
2022-08-09,37,51.18061223078306
2022-08-10,37,51.18061223078306
2022-08-11,37,51.18061223078306
2022-08-12,37,51.18061223078306
2022-08-13,37,51.18061223078306
2022-08-14,37,51.18061223078306
2022-08-15,37,51.18061223078306
2022-08-16,37,51.18061223078306
2022-08-17,39,53.94713181082539
2022-08-18,39,53.94713181082539
2022-08-19,39,53.94713181082539
2022-08-20,39,53.94713181082539
2022-08-21,39,53.94713181082539
2022-08-22,39,53.94713181082539
2022-08-23,39,53.94713181082539
2022-08-24,39,53.94713181082539
2022-08-25,39,53.94713181082539
2022-08-26,39,53.94713181082539
2022-08-27,39,53.94713181082539
2022-08-28,39,53.94713181082539
2022-08-29,39,53.94713181082539
2022-08-30,39,53.94713181082539
2022-08-31,42,58.09691118088888
2022-09-01,42,58.09691118088888
2022-09-02,42,58.09691118088888
2022-09-03,42,58.09691118088888
2022-09-04,42,58.09691118088888
2022-09-05,42,58.09691118088888
2022-09-06,42,58.09691118088888
2022-09-07,43,59.480170970910045
2022-09-08,43,59.480170970910045
2022-09-09,43,59.480170970910045
2022-09-10,43,59.480170970910045
2022-09-11,43,59.480170970910045
2022-09-12,43,59.480170970910045
2022-09-13,43,59.480170970910045
2022-09-14,44,60.86343076093121
2022-09-15,44,60.86343076093121
2022-09-16,44,60.86343076093121
2022-09-17,44,60.86343076093121
2022-09-18,44,60.86343076093121
2022-09-19,44,60.86343076093121
2022-09-20,44,60.86343076093121
2022-09-21,45,62.24669055095237
2022-09-22,45,62.24669055095237
2022-09-23,45,62.24669055095237
2022-09-24,45,62.24669055095237
2022-09-25,45,62.24669055095237
2022-09-26,45,62.24669055095237
2022-09-27,45,62.24669055095237
2022-09-28,45,62.24669055095237
2022-09-29,45,62.24669055095237
2022-09-30,45,62.24669055095237
2022-10-01,45,62.24669055095237
2022-10-02,45,62.24669055095237
2022-10-03,45,62.24669055095237
2022-10-04,45,62.24669055095237
2022-10-05,46,63.62995034097354
2022-10-06,46,63.62995034097354
2022-10-07,46,63.62995034097354
2022-10-08,46,63.62995034097354
2022-10-09,46,63.62995034097354
2022-10-10,46,63.62995034097354
2022-10-11,46,63.62995034097354
2022-10-12,46,63.62995034097354
2022-10-13,46,63.62995034097354
2022-10-14,46,63.62995034097354
2022-10-15,46,63.62995034097354
2022-10-16,46,63.62995034097354
2022-10-17,46,63.62995034097354
2022-10-18,46,63.62995034097354
2022-10-19,46,63.62995034097354
2022-10-20,46,63.62995034097354
2022-10-21,46,63.62995034097354
2022-10-22,46,63.62995034097354
2022-10-23,46,63.62995034097354
2022-10-24,46,63.62995034097354
2022-10-25,46,63.62995034097354
2022-10-26,46,63.62995034097354
2022-10-27,46,63.62995034097354
2022-10-28,46,63.62995034097354
2022-10-29,46,63.62995034097354
2022-10-30,46,63.62995034097354
2022-10-31,46,63.62995034097354
2022-11-01,46,63.62995034097354
2022-11-02,46,63.62995034097354
2022-11-03,46,63.62995034097354
2022-11-04,46,63.62995034097354
2022-11-05,46,63.62995034097354
2022-11-06,46,63.62995034097354
2022-11-07,46,63.62995034097354
2022-11-08,46,63.62995034097354
2022-11-09,46,63.62995034097354
2022-11-10,46,63.62995034097354
2022-11-11,46,63.62995034097354
2022-11-12,46,63.62995034097354
2022-11-13,46,63.62995034097354
2022-11-14,46,63.62995034097354
2022-11-15,46,63.62995034097354
2022-11-16,46,63.62995034097354
2022-11-17,46,63.62995034097354
2022-11-18,46,63.62995034097354
2022-11-19,46,63.62995034097354
2022-11-20,46,63.62995034097354
2022-11-21,46,63.62995034097354
2022-11-22,46,63.62995034097354
2022-11-23,46,63.62995034097354
2022-11-24,46,63.62995034097354
2022-11-25,46,63.62995034097354
2022-11-26,46,63.62995034097354
2022-11-27,46,63.62995034097354
2022-11-28,46,63.62995034097354
2022-11-29,46,63.62995034097354
2022-11-30,46,63.62995034097354
2022-12-01,46,63.62995034097354
2022-12-02,46,63.62995034097354
2022-12-03,46,63.62995034097354
2022-12-04,46,63.62995034097354
2022-12-05,46,63.62995034097354
2022-12-06,46,63.62995034097354
2022-12-07,46,63.62995034097354
2022-12-08,46,63.62995034097354
2022-12-09,46,63.62995034097354
2022-12-10,46,63.62995034097354
2022-12-11,46,63.62995034097354
2022-12-12,46,63.62995034097354
2022-12-13,46,63.62995034097354
2022-12-14,46,63.62995034097354
2022-12-15,46,63.62995034097354
2022-12-16,46,63.62995034097354
2022-12-17,46,63.62995034097354
2022-12-18,46,63.62995034097354
2022-12-19,46,63.62995034097354
2022-12-20,46,63.62995034097354
2022-12-21,46,63.62995034097354
2022-12-22,46,63.62995034097354
2022-12-23,46,63.62995034097354
2022-12-24,46,63.62995034097354
2022-12-25,46,63.62995034097354
